#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/vanme090/.conda/envs/mpa/bin/metaphlan bowtie2/MS11678_under50bp.sam --input_type sam --nproc 4 -t rel_ab_w_read_stats --bowtie2db metaphlan_databases/metaphlan_jun23 --offline --nreads 39290741 -o reports_under50bp/MS11678_jun23_under50bp.metaphlan_profile.txt
#39290741 reads processed
#Average read length 1
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2729004
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.04675	0.00048	2080
k__Bacteria|p__Lentisphaerae|c__CFGB3176	2|256845|	0.04162	0.00043	1788
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.04062	0.00042	476
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.0403	0.00041	659
k__Bacteria|p__Firmicutes|c__CFGB1470	2|1239|	0.03585	0.00037	798
k__Bacteria|p__Firmicutes|c__CFGB1349	2|1239|	0.03179	0.00033	658
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02529	0.00026	687
k__Bacteria|p__Proteobacteria|c__CFGB49326	2|1224|	0.0243	0.00025	1367
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	0.02201	0.00023	458
k__Bacteria|p__Firmicutes|c__CFGB6280	2|1239|	0.02158	0.00022	335
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.02154	0.00022	1169
k__Bacteria|p__Proteobacteria|c__CFGB13104	2|1224|	0.01828	0.00019	290
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.01689	0.00017	575
k__Bacteria|p__Firmicutes|c__CFGB2932	2|1239|	0.01549	0.00016	396
k__Bacteria|p__Firmicutes|c__CFGB4559	2|1239|	0.01307	0.00013	340
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	0.01291	0.00013	166
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.01115	0.00011	280
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.01096	0.00011	386
k__Bacteria|p__Firmicutes|c__CFGB79363	2|1239|	0.00893	9e-05	208
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	2|1224|2008785	0.00871	9e-05	292
k__Bacteria|p__Acidobacteria|c__CFGB5372	2|57723|	0.00832	9e-05	335
k__Bacteria|p__Proteobacteria|c__CFGB14846	2|1224|	0.00759	8e-05	284
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.00751	8e-05	133
k__Bacteria|p__Proteobacteria|c__CFGB22535	2|1224|	0.00591	6e-05	258
k__Bacteria|p__Actinobacteria|c__CFGB77988	2|201174|	0.00591	6e-05	99
k__Bacteria|p__Firmicutes|c__CFGB4761	2|1239|	0.0054	6e-05	96
k__Bacteria|p__Firmicutes|c__CFGB1298	2|1239|	0.00353	4e-05	69
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes_unclassified	2|142182|	0.00322	3e-05	107
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.00303	3e-05	68
k__Bacteria|p__Firmicutes|c__CFGB3072	2|1239|	0.00205	2e-05	66
k__Bacteria|p__Firmicutes|c__CFGB3026	2|1239|	0.00104	1e-05	23
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2|32066|203490|203491	18.83492	0.19269	350295
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	14.3471	0.14678	428806
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	13.48713	0.13798	487975
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838	2|1239||	7.37113	0.07541	151356
k__Bacteria|p__Fusobacteria|c__CFGB79089|o__OFGB79089	2|32066||	6.00325	0.06142	137187
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.3373	0.04437	101950
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	4.31362	0.04413	100697
k__Archaea|p__Thaumarchaeota|c__CFGB167|o__OFGB167	2157|651137||	3.40511	0.03484	50660
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified	2|1224|28216|	2.70393	0.02766	112459
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.3642	0.02419	90285
k__Bacteria|p__Firmicutes|c__CFGB49311|o__OFGB49311	2|1239||	2.27949	0.02332	47121
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	1.76729	0.01808	51922
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	2|1224|1236|2887326	1.48445	0.01519	47112
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	2|201174|1760|85006	1.23807	0.01267	44723
k__Bacteria|p__Bacteroidota|c__CFGB11391|o__OFGB11391	2|976||	0.92579	0.00947	28615
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	0.92518	0.00947	41454
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	2|40117|203693|189778	0.90784	0.00929	29660
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371	2|1224||	0.80227	0.00821	46983
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.76221	0.0078	19378
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0.68711	0.00703	11513
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479	2|976||	0.64669	0.00662	20196
k__Bacteria|p__Firmicutes|c__CFGB79015|o__OFGB79015	2|1239||	0.60715	0.00621	13786
k__Bacteria|p__Bacteroidota|c__CFGB653|o__OFGB653	2|976||	0.58471	0.00598	12016
k__Bacteria|p__Bacteroidota|c__CFGB1458|o__OFGB1458	2|976||	0.57383	0.00587	18799
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778	2|1239||	0.56212	0.00575	7391
k__Bacteria|p__Bacteroidota|c__CFGB7511|o__OFGB7511	2|976||	0.5416	0.00554	18996
k__Bacteria|p__Proteobacteria|c__CFGB33292|o__OFGB33292	2|1224||	0.51126	0.00523	21252
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.50828	0.0052	9058
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	2|201174|1760|85008	0.41444	0.00424	31124
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	2|201174|1760|85012	0.40531	0.00415	29811
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.39257	0.00402	10319
k__Bacteria|p__Proteobacteria|c__CFGB77603|o__OFGB77603	2|1224||	0.3902	0.00399	18124
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	2|203691|203692|136	0.22113	0.00226	5414
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	2|1224|28221|29	0.21819	0.00223	12643
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.2124	0.00217	4676
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.20879	0.00214	5900
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629	2|976||	0.1913	0.00196	5405
k__Bacteria|p__Bacteroidota|c__CFGB544|o__OFGB544	2|976||	0.17184	0.00176	5779
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2|1224|28216|206351	0.15671	0.0016	3366
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.15583	0.00159	3159
k__Bacteria|p__Lentisphaerae|c__CFGB10083|o__OFGB10083	2|256845||	0.15511	0.00159	4024
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.15097	0.00154	8353
k__Bacteria|p__Firmicutes|c__CFGB2947|o__OFGB2947	2|1239||	0.14988	0.00153	3272
k__Bacteria|p__Tenericutes|c__CFGB1772|o__OFGB1772	2|544448||	0.14897	0.00152	2112
k__Bacteria|p__Firmicutes|c__CFGB77365|o__OFGB77365	2|1239||	0.14369	0.00147	4985
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062	2|1239||	0.13344	0.00137	2882
k__Bacteria|p__Firmicutes|c__CFGB2867|o__OFGB2867	2|1239||	0.13091	0.00134	2479
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405	2|976||	0.12936	0.00132	3667
k__Bacteria|p__Firmicutes|c__CFGB1258|o__OFGB1258	2|1239||	0.12509	0.00128	3406
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776	2|1239||	0.12218	0.00125	1617
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455	2|1239||	0.12202	0.00125	1758
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625	2|1239||	0.11042	0.00113	3470
k__Bacteria|p__Bacteroidota|c__CFGB628|o__OFGB628	2|976||	0.098	0.001	2671
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.09469	0.00097	2085
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312	2|1239||	0.08995	0.00092	1208
k__Bacteria|p__Firmicutes|c__CFGB1337|o__OFGB1337	2|1239||	0.08975	0.00092	1902
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales	2|976|1853228|1853229	0.08202	0.00084	5987
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	2|1224||	0.08167	0.00084	1661
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.08145	0.00083	2167
k__Bacteria|p__Firmicutes|c__CFGB78857|o__OFGB78857	2|1239||	0.07478	0.00077	2248
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	2|1239||	0.07402	0.00076	1606
k__Bacteria|p__Firmicutes|c__CFGB2837|o__OFGB2837	2|1239||	0.06808	0.0007	1576
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587	2|1224||	0.06478	0.00066	999
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658	2|976||	0.05864	0.0006	1743
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404	2|1224||	0.05054	0.00052	975
k__Bacteria|p__Verrucomicrobia|c__CFGB79351|o__OFGB79351	2|74201||	0.05032	0.00051	1064
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.04675	0.00048	2080
k__Bacteria|p__Lentisphaerae|c__CFGB3176|o__OFGB3176	2|256845||	0.04162	0.00043	1788
k__Bacteria|p__Firmicutes|c__CFGB10309|o__OFGB10309	2|1239||	0.04062	0.00042	476
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.0403	0.00041	659
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.03898	0.0004	1509
k__Bacteria|p__Firmicutes|c__CFGB1470|o__OFGB1470	2|1239||	0.03585	0.00037	798
k__Bacteria|p__Firmicutes|c__CFGB1349|o__OFGB1349	2|1239||	0.03179	0.00033	658
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	0.03039	0.00031	1062
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.03027	0.00031	1468
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	2|1239||	0.02529	0.00026	687
k__Bacteria|p__Proteobacteria|c__CFGB49326|o__OFGB49326	2|1224||	0.0243	0.00025	1367
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107	2|1798710||	0.02201	0.00023	458
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280	2|1239||	0.02158	0.00022	335
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales	2|256845|1313211|278082	0.02154	0.00022	1169
k__Bacteria|p__Proteobacteria|c__CFGB13104|o__OFGB13104	2|1224||	0.01828	0.00019	290
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.01742	0.00018	451
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	2|1224|28216|206389	0.01695	0.00017	601
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.01689	0.00017	575
k__Bacteria|p__Firmicutes|c__CFGB2932|o__OFGB2932	2|1239||	0.01549	0.00016	396
k__Bacteria|p__Firmicutes|c__CFGB4559|o__OFGB4559	2|1239||	0.01307	0.00013	340
k__Bacteria|p__Firmicutes|c__CFGB10325|o__OFGB10325	2|1239||	0.01291	0.00013	166
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	0.01115	0.00011	280
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.01102	0.00011	265
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.01096	0.00011	386
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.01006	0.0001	255
k__Bacteria|p__Firmicutes|c__CFGB79363|o__OFGB79363	2|1239||	0.00893	9e-05	208
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilalia_unclassified	2|1224|2008785|	0.00871	9e-05	292
k__Bacteria|p__Acidobacteria|c__CFGB5372|o__OFGB5372	2|57723||	0.00832	9e-05	335
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	2|201174|1760|85007	0.00796	8e-05	589
k__Bacteria|p__Proteobacteria|c__CFGB14846|o__OFGB14846	2|1224||	0.00759	8e-05	284
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062	2|1239||	0.00751	8e-05	133
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	2|1224|1236|1775403	0.00724	7e-05	264
k__Bacteria|p__Proteobacteria|c__CFGB22535|o__OFGB22535	2|1224||	0.00591	6e-05	258
k__Bacteria|p__Actinobacteria|c__CFGB77988|o__OFGB77988	2|201174||	0.00591	6e-05	99
k__Bacteria|p__Firmicutes|c__CFGB4761|o__OFGB4761	2|1239||	0.0054	6e-05	96
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	2|201174|1760|85009	0.00465	5e-05	268
k__Bacteria|p__Firmicutes|c__CFGB1298|o__OFGB1298	2|1239||	0.00353	4e-05	69
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes_unclassified|o__Gemmatimonadetes_unclassified	2|142182||	0.00322	3e-05	107
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.00303	3e-05	68
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072	2|1239||	0.00205	2e-05	66
k__Bacteria|p__Firmicutes|c__CFGB3026|o__OFGB3026	2|1239||	0.00104	1e-05	23
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales	2|1224|1236|1692040	0.00067	1e-05	28
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.00037	0.0	16
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	2|32066|203490|203491|203492	18.83492	0.19269	350295
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838|f__FGB1838	2|1239|||	7.37113	0.07541	151356
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	6.69502	0.06849	212482
k__Bacteria|p__Fusobacteria|c__CFGB79089|o__OFGB79089|f__FGB79089	2|32066|||	6.00325	0.06142	137187
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	5.76816	0.05901	237501
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	4.31436	0.04414	101272
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	4.31362	0.04413	100697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	3.92638	0.04017	115356
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.8952	0.03985	143852
k__Archaea|p__Thaumarchaeota|c__CFGB167|o__OFGB167|f__FGB167	2157|651137|||	3.40511	0.03484	50660
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	3.27681	0.03352	80551
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	2.71193	0.02774	77901
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified	2|1224|28216||	2.70393	0.02766	112459
k__Bacteria|p__Firmicutes|c__CFGB49311|o__OFGB49311|f__FGB49311	2|1239|||	2.27949	0.02332	47121
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	2|1224|1236|91347|1903412	2.09774	0.02146	77365
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	2|1224|1236|2887326|468	1.48445	0.01519	47112
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	1.23807	0.01267	44723
k__Bacteria|p__Bacteroidota|c__CFGB11391|o__OFGB11391|f__FGB11391	2|976|||	0.92579	0.00947	28615
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	2|1224|1236|135614|32033	0.92518	0.00947	41454
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	2|40117|203693|189778|189779	0.90784	0.00929	29660
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	2|1239|91061|1385|186818	0.82905	0.00848	25743
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.82424	0.00843	31991
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371|f__FGB5371	2|1224|||	0.80227	0.00821	46983
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.76221	0.0078	19378
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0.72671	0.00743	19654
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479|f__FGB11479	2|976|||	0.64669	0.00662	20196
k__Bacteria|p__Firmicutes|c__CFGB79015|o__OFGB79015|f__FGB79015	2|1239|||	0.60715	0.00621	13786
k__Bacteria|p__Bacteroidota|c__CFGB653|o__OFGB653|f__FGB653	2|976|||	0.58471	0.00598	12016
k__Bacteria|p__Bacteroidota|c__CFGB1458|o__OFGB1458|f__FGB1458	2|976|||	0.57383	0.00587	18799
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778|f__FGB1778	2|1239|||	0.56212	0.00575	7391
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	2|1224|29547|213849|72294	0.54404	0.00557	8740
k__Bacteria|p__Bacteroidota|c__CFGB7511|o__OFGB7511|f__FGB7511	2|976|||	0.5416	0.00554	18996
k__Bacteria|p__Proteobacteria|c__CFGB33292|o__OFGB33292|f__FGB33292	2|1224|||	0.51126	0.00523	21252
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	0.50828	0.0052	9058
