#mpa_vJun23_CHOCOPhlAnSGB_202403
#/nesi/nobackup/uoo02328/meriam/conda_environments/mpa/bin/metaphlan /nesi/project/uoo02328/meriam/data/decontam_data/MS11108.collapsed.dedup.fq.gz --input_type fastq --bowtie2out reports_jun23_database/MS11108_jun23_dedup.bt2.out --nproc 4 --bowtie2db metaphlan_databases --read_min_len 30 -t rel_ab_w_read_stats --bt2_ps very-sensitive --index mpa_vJun23_CHOCOPhlAnSGB_202403 --offline -t rel_ab_w_read_stats
#47354881 reads processed
#Average read length 45.10251669727562
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:1235903
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Nitrospirae|c__CFGB32184	2|40117|	0.24837	0.0008	2833
k__Bacteria|p__Acidobacteria|c__CFGB34710	2|57723|	0.09809	0.00032	1578
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	2|201174|84992	0.07452	0.00024	912
k__Bacteria|p__Acidobacteria|c__CFGB5372	2|57723|	0.05781	0.00019	1282
k__Bacteria|p__Chloroflexi|c__CFGB2607	2|200795|	0.05196	0.00017	590
k__Bacteria|p__Actinobacteria|c__Actinobacteria_unclassified	2|201174|	0.04773	0.00015	509
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	2|201174|908620	0.03268	0.00011	365
k__Bacteria|p__Proteobacteria|c__CFGB33292	2|1224|	0.02827	9e-05	369
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.01834	6e-05	203
k__Bacteria|p__Chloroflexi|c__CFGB40431	2|200795|	0.01754	6e-05	107
k__Bacteria|p__Actinobacteria|c__CFGB5329	2|201174|	0.01621	5e-05	266
k__Bacteria|p__Actinobacteria|c__CFGB73331	2|201174|	0.01605	5e-05	167
k__Bacteria|p__Acidobacteria|c__CFGB52975	2|57723|	0.01408	5e-05	291
k__Bacteria|p__Proteobacteria|c__CFGB49326	2|1224|	0.01149	4e-05	201
k__Bacteria|p__Proteobacteria|c__CFGB22535	2|1224|	0.01119	4e-05	154
k__Bacteria|p__Actinobacteria|c__CFGB81282	2|201174|	0.00922	3e-05	133
k__Bacteria|p__Actinobacteria|c__CFGB39405	2|201174|	0.00687	2e-05	93
k__Bacteria|p__Proteobacteria|c__CFGB15779	2|1224|	0.00657	2e-05	140
k__Bacteria|p__Proteobacteria|c__CFGB83766	2|1224|	0.00645	2e-05	65
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.00561	2e-05	53
k__Bacteria|p__Acidobacteria|c__CFGB49936	2|57723|	0.00504	2e-05	92
k__Bacteria|p__Actinobacteria|c__CFGB24873	2|201174|	0.00444	1e-05	71
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.00335	1e-05	35
k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales	2157|651137|1643678|1033996	33.3737	0.10765	292969
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	13.35682	0.04308	186236
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	11.81943	0.03813	165054
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	8.94727	0.02886	121085
k__Bacteria|p__Actinobacteria|c__CFGB52786|o__OFGB52786	2|201174||	5.28476	0.01705	83965
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	2|201174|1760|85012	4.80861	0.01551	102608
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	3.81325	0.0123	40259
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	3.25184	0.01049	50418
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371	2|1224||	2.71267	0.00875	50916
k__Archaea|p__Thaumarchaeota|c__CFGB659|o__OFGB659	2157|651137||	2.4499	0.0079	13482
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	2|201174|1497346|588673	2.04859	0.00661	23789
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified	2|1224|28216|	1.30612	0.00421	18833
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	2|201174|1760|85006	0.89226	0.00288	11100
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Gaiellales	2|201174|84995|1154584	0.77273	0.00249	8279
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	2|201174|1760|85007	0.75961	0.00245	13727
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	2|40117|203693|189778	0.67086	0.00216	6801
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	2|1224|1236|135613	0.66786	0.00215	9918
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.45552	0.00147	4002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	0.35753	0.00115	3389
k__Bacteria|p__Verrucomicrobia|c__CFGB2153|o__OFGB2153	2|74201||	0.31323	0.00101	3188
k__Bacteria|p__Actinobacteria|c__CFGB33437|o__OFGB33437	2|201174||	0.28105	0.00091	2826
k__Bacteria|p__Nitrospirae|c__CFGB32184|o__OFGB32184	2|40117||	0.24837	0.0008	2833
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales	2|201174|1760|85011	0.22362	0.00072	4874
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0.13538	0.00044	1289
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Thermoleophilia_unclassified	2|201174|1497346|	0.11766	0.00038	1304
k__Bacteria|p__Acidobacteria|c__CFGB34710|o__OFGB34710	2|57723||	0.09809	0.00032	1578
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Thermoleophilales	2|201174|1497346|588674	0.08712	0.00028	626
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	2|201174|1497346|2843198	0.08249	0.00027	788
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.08035	0.00026	1596
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	2|201174|84992|84993	0.07452	0.00024	912
k__Bacteria|p__Acidobacteria|c__CFGB5372|o__OFGB5372	2|57723||	0.05781	0.00019	1282
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0541	0.00017	754
k__Bacteria|p__Chloroflexi|c__CFGB2607|o__OFGB2607	2|200795||	0.05196	0.00017	590
k__Bacteria|p__Actinobacteria|c__Actinobacteria_unclassified|o__Actinobacteria_unclassified	2|201174||	0.04773	0.00015	509
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.03613	0.00012	477
k__Bacteria|p__Proteobacteria|c__CFGB33292|o__OFGB33292	2|1224||	0.02827	9e-05	369
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	2|201174|908620|908621	0.02484	8e-05	257
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.01834	6e-05	203
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	2|201174|84995|84996	0.01772	6e-05	308
k__Bacteria|p__Chloroflexi|c__CFGB40431|o__OFGB40431	2|200795||	0.01754	6e-05	107
k__Bacteria|p__Actinobacteria|c__CFGB5329|o__OFGB5329	2|201174||	0.01621	5e-05	266
k__Bacteria|p__Actinobacteria|c__CFGB73331|o__OFGB73331	2|201174||	0.01605	5e-05	167
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	2|1224|1236|1775403	0.01459	5e-05	168
k__Bacteria|p__Acidobacteria|c__CFGB52975|o__OFGB52975	2|57723||	0.01408	5e-05	291
k__Bacteria|p__Proteobacteria|c__CFGB49326|o__OFGB49326	2|1224||	0.01149	4e-05	201
k__Bacteria|p__Proteobacteria|c__CFGB22535|o__OFGB22535	2|1224||	0.01119	4e-05	154
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales	2|201174|1760|85010	0.01009	3e-05	313
k__Bacteria|p__Actinobacteria|c__CFGB81282|o__OFGB81282	2|201174||	0.00922	3e-05	133
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Salsipaludibacterales	2|201174|908620|2917696	0.00784	3e-05	108
k__Bacteria|p__Actinobacteria|c__CFGB39405|o__OFGB39405	2|201174||	0.00687	2e-05	93
k__Bacteria|p__Proteobacteria|c__CFGB15779|o__OFGB15779	2|1224||	0.00657	2e-05	140
k__Bacteria|p__Proteobacteria|c__CFGB83766|o__OFGB83766	2|1224||	0.00645	2e-05	65
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified	2|1798710||	0.00561	2e-05	53
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	2|201174|1760|85009	0.00529	2e-05	53
k__Bacteria|p__Acidobacteria|c__CFGB49936|o__OFGB49936	2|57723||	0.00504	2e-05	92
k__Bacteria|p__Actinobacteria|c__CFGB24873|o__OFGB24873	2|201174||	0.00444	1e-05	71
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.00335	1e-05	35
k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified	2157|651137|1643678|1033996|	33.3737	0.10765	292969
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	2|1224|1236|135614|32033	13.3085	0.04293	185595
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	11.81943	0.03813	165054
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	6.75773	0.0218	90785
k__Bacteria|p__Actinobacteria|c__CFGB52786|o__OFGB52786|f__FGB52786	2|201174|||	5.28476	0.01705	83965
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae	2|201174|1760|85012|2004	4.77076	0.01539	101877
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	2|976|117743|200644|2762318	3.75657	0.01212	39342
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371|f__FGB5371	2|1224|||	2.71267	0.00875	50916
k__Archaea|p__Thaumarchaeota|c__CFGB659|o__OFGB659|f__FGB659	2157|651137|||	2.4499	0.0079	13482
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	2|1224|28216|80840|506	2.18954	0.00706	30300
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	2|201174|1497346|588673|320583	1.92748	0.00622	21382
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified	2|1224|28216||	1.30612	0.00421	18833
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae	2|1224|28211|356|45401	0.93409	0.00301	10525
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae	2|1224|28211|356|69277	0.86721	0.0028	14227
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Gaiellales|f__Gaiellaceae	2|201174|84995|1154584|1154585	0.77273	0.00249	8279
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	2|40117|203693|189778|189779	0.67086	0.00216	6801
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae	2|1224|1236|135613|1046	0.66786	0.00215	9918
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	2|201174|1760|85006|85023	0.48762	0.00157	4767
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae	2|1224|28211|356|118882	0.42829	0.00138	7058
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	2|1239|91061|1385|186818	0.41887	0.00135	3244
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	0.40463	0.00131	6333
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.35753	0.00115	3389
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae	2|201174|1760|85007|1762	0.32206	0.00104	5262
k__Bacteria|p__Verrucomicrobia|c__CFGB2153|o__OFGB2153|f__FGB2153	2|74201|||	0.31323	0.00101	3188
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.31193	0.00101	6882
k__Bacteria|p__Actinobacteria|c__CFGB33437|o__OFGB33437|f__FGB33437	2|201174|||	0.28105	0.00091	2826
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aestuariivirgaceae	2|1224|28211|356|2650922	0.27693	0.00089	3219
k__Bacteria|p__Nitrospirae|c__CFGB32184|o__OFGB32184|f__FGB32184	2|40117|||	0.24837	0.0008	2833
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae	2|201174|1760|85011|2062	0.22362	0.00072	4874
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified	2|1224|28211|356|	0.21985	0.00071	4265
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae	2|1224|28211|356|41294	0.21295	0.00069	6106
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae	2|1224|28211|356|2831106	0.1971	0.00064	2896
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	2|1224|28211|204458|76892	0.13538	0.00044	1289
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae	2|201174|1760|85007|85026	0.12563	0.00041	1583
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Thermoleophilia_unclassified|f__Thermoleophilia_unclassified	2|201174|1497346||	0.11766	0.00038	1304
k__Bacteria|p__Acidobacteria|c__CFGB34710|o__OFGB34710|f__FGB34710	2|57723|||	0.09809	0.00032	1578
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Thermoleophilales|f__Thermoleophilaceae	2|201174|1497346|588674|320796	0.08712	0.00028	626
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	2|201174|1497346|2843198|2843199	0.08249	0.00027	788
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	2|1224|28211|204441|41295	0.08035	0.00026	1596
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae	2|201174|1497346|588673|320599	0.0682	0.00022	1472
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	2|1224|28211|356|82115	0.06538	0.00021	1056
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	2|201174|84992|84993|633392	0.06293	0.0002	807
k__Bacteria|p__Acidobacteria|c__CFGB5372|o__OFGB5372|f__FGB5372	2|57723|||	0.05781	0.00019	1282
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2|976|117743|200644|49546	0.05668	0.00018	917
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	2|1224|28211|204457|41297	0.0541	0.00017	754
k__Bacteria|p__Chloroflexi|c__CFGB2607|o__OFGB2607|f__FGB2607	2|200795|||	0.05196	0.00017	590
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae	2|1224|28211|356|2831100	0.05004	0.00016	1066
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	2|1224|1236|135614|1775411	0.04831	0.00016	641
k__Bacteria|p__Actinobacteria|c__Actinobacteria_unclassified|o__Actinobacteria_unclassified|f__Actinobacteria_unclassified	2|201174|||	0.04773	0.00015	509
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	2|1239|91061|1385|186822	0.03665	0.00012	758
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	2|1224|1236|91347|1903414	0.03613	0.00012	477
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Thermomonosporaceae	2|201174|1760|85012|2012	0.0347	0.00011	673
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Paraconexibacteraceae	2|201174|1497346|588673|2758916	0.03466	0.00011	583
k__Bacteria|p__Proteobacteria|c__CFGB33292|o__OFGB33292|f__FGB33292	2|1224|||	0.02827	9e-05	369
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	2|201174|908620|908621|908622	0.02484	8e-05	257
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2|1224|28221|213115|194924	0.01834	6e-05	203
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Capillimicrobiaceae	2|201174|1497346|588673|2976758	0.01825	6e-05	352
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	2|201174|84995|84996|2600303	0.01772	6e-05	308
k__Bacteria|p__Chloroflexi|c__CFGB40431|o__OFGB40431|f__FGB40431	2|200795|||	0.01754	6e-05	107
k__Bacteria|p__Actinobacteria|c__CFGB5329|o__OFGB5329|f__FGB5329	2|201174|||	0.01621	5e-05	266
k__Bacteria|p__Actinobacteria|c__CFGB73331|o__OFGB73331|f__FGB73331	2|201174|||	0.01605	5e-05	167
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Steroidobacteraceae	2|1224|1236|1775403|2689614	0.01459	5e-05	168
k__Bacteria|p__Acidobacteria|c__CFGB52975|o__OFGB52975|f__FGB52975	2|57723|||	0.01408	5e-05	291
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	2|201174|84992|84993|84994	0.01159	4e-05	105
k__Bacteria|p__Proteobacteria|c__CFGB49326|o__OFGB49326|f__FGB49326	2|1224|||	0.01149	4e-05	201
k__Bacteria|p__Proteobacteria|c__CFGB22535|o__OFGB22535|f__FGB22535	2|1224|||	0.01119	4e-05	154
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae	2|201174|1760|85010|2070	0.01009	3e-05	313
k__Bacteria|p__Actinobacteria|c__CFGB81282|o__OFGB81282|f__FGB81282	2|201174|||	0.00922	3e-05	133
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Salsipaludibacterales|f__Salsipaludibacteraceae	2|201174|908620|2917696|2917697	0.00784	3e-05	108
k__Bacteria|p__Actinobacteria|c__CFGB39405|o__OFGB39405|f__FGB39405	2|201174|||	0.00687	2e-05	93
k__Bacteria|p__Proteobacteria|c__CFGB15779|o__OFGB15779|f__FGB15779	2|1224|||	0.00657	2e-05	140
k__Bacteria|p__Proteobacteria|c__CFGB83766|o__OFGB83766|f__FGB83766	2|1224|||	0.00645	2e-05	65
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Melainabacteria_unclassified|f__Candidatus_Melainabacteria_unclassified	2|1798710|||	0.00561	2e-05	53
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae	2|201174|1760|85009|85015	0.00529	2e-05	53
k__Bacteria|p__Acidobacteria|c__CFGB49936|o__OFGB49936|f__FGB49936	2|57723|||	0.00504	2e-05	92
k__Bacteria|p__Actinobacteria|c__CFGB24873|o__OFGB24873|f__FGB24873	2|201174|||	0.00444	1e-05	71
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae	2|1239|1737404|1737405|1737406	0.00335	1e-05	35
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Treboniaceae	2|201174|1760|85012|2767072	0.00315	1e-05	58
k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB53671	2157|651137|1643678|1033996||	16.07194	0.05184	180609
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	2|1224|1236|135614|32033|40323	13.2061	0.0426	184294
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	2|1224|1236|72274|135621|286	11.34814	0.0366	160961
k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB53673	2157|651137|1643678|1033996||	10.16961	0.0328	63144
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Simplicispira	2|1224|28216|80840|80864|352450	6.75773	0.0218	90785
k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified	2157|651137|1643678|1033996||	5.51811	0.0178	38144
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae|g__Streptosporangium	2|201174|1760|85012|2004|2000	4.61886	0.0149	99512
k__Bacteria|p__Actinobacteria|c__CFGB52786|o__OFGB52786|f__FGB52786|g__GGB52786	2|201174||||	3.8937	0.01256	59758
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Moheibacter	2|976|117743|200644|2762318|1572763	3.75657	0.01212	39342
k__Archaea|p__Thaumarchaeota|c__CFGB659|o__OFGB659|f__FGB659|g__GGB53661	2157|651137||||	2.4499	0.0079	13482
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371|f__FGB5371|g__GGB93439	2|1224||||	1.7247	0.00556	32444
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes	2|1224|28216|80840|506|507	1.27872	0.00412	17371
k__Bacteria|p__Actinobacteria|c__CFGB52786|o__OFGB52786|f__FGB52786|g__GGB64512	2|201174||||	1.18037	0.00381	19542
k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB49444	2157|651137|1643678|1033996||	0.92424	0.00298	5715
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Rheinheimera	2|1224|1236|135613|1046|67575	0.66786	0.00215	9918
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Castellaniella	2|1224|28216|80840|506|359336	0.64156	0.00207	8193
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Aquamicrobium	2|1224|28211|356|69277|69278	0.62761	0.00202	9286
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB91399	2|1224|28216|||	0.60872	0.00196	9426
