#mpa_vJun23_CHOCOPhlAnSGB_202403
#/home/vanme090/.conda/envs/mpa/bin/metaphlan bowtie2/MS11678_over50bp.sam --input_type sam --nproc 4 -t rel_ab_w_read_stats --bowtie2db metaphlan_databases/metaphlan_jun23 --offline --nreads 19996252 -o reports_over50bp/MS11678_jun23_over50bp.metaphlan_profile.txt
#19996252 reads processed
#Average read length 1
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:820765
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Firmicutes|c__CFGB10312	2|1239|	0.15317	0.00051	664
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.11407	0.00038	530
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.11059	0.00037	472
k__Bacteria|p__Spirochaetes|c__Spirochaetia	2|203691|203692	0.08608	0.00028	680
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.08425	0.00028	763
k__Bacteria|p__Firmicutes|c__CFGB77365	2|1239|	0.07619	0.00025	853
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.0748	0.00025	507
k__Bacteria|p__Bacteroidota|c__CFGB544	2|976|	0.07466	0.00025	810
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.07325	0.00024	1047
k__Bacteria|p__Firmicutes|c__CFGB3625	2|1239|	0.06947	0.00023	704
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.06006	0.0002	843
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	0.04389	0.00014	309
k__Bacteria|p__Firmicutes|c__CFGB1337	2|1239|	0.03877	0.00013	265
k__Bacteria|p__Bacteroidota|c__Chitinophagia	2|976|1853228	0.03718	0.00012	875
k__Bacteria|p__Lentisphaerae|c__CFGB10083	2|256845|	0.03622	0.00012	303
k__Bacteria|p__Firmicutes|c__CFGB2867	2|1239|	0.03307	0.00011	202
k__Bacteria|p__Bacteroidota|c__CFGB628	2|976|	0.03055	0.0001	268
k__Bacteria|p__Firmicutes|c__CFGB1258	2|1239|	0.02618	9e-05	230
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	0.01718	6e-05	112
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	0.01231	4e-05	112
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.00949	3e-05	66
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.00872	3e-05	46
k__Bacteria|p__Firmicutes|c__CFGB1470	2|1239|	0.00391	1e-05	28
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2|32066|203490|203491	16.23002	0.05359	95697
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838	2|1239||	15.20478	0.0502	100763
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	13.89184	0.04587	134367
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	9.85966	0.03256	116786
k__Archaea|p__Thaumarchaeota|c__CFGB167|o__OFGB167	2157|651137||	7.51001	0.0248	36060
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	7.47949	0.0247	56413
k__Bacteria|p__Fusobacteria|c__CFGB79089|o__OFGB79089	2|32066||	4.93214	0.01629	36376
k__Bacteria|p__Firmicutes|c__CFGB49311|o__OFGB49311	2|1239||	3.00145	0.00991	20024
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	2.9881	0.00987	22479
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.61377	0.00863	31392
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	1.86509	0.00616	17515
k__Bacteria|p__Firmicutes|c__CFGB79015|o__OFGB79015	2|1239||	1.24526	0.00411	9126
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	2|201174|1760|85006	1.08965	0.0036	12703
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	1.05819	0.00349	14924
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371	2|1224||	1.02098	0.00337	19580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	2|1224|1236|2887326	0.87241	0.00288	8845
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.85485	0.00282	4916
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified	2|1224|28216|	0.80193	0.00265	10860
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.73563	0.00243	6354
k__Bacteria|p__Bacteroidota|c__CFGB11391|o__OFGB11391	2|976||	0.64996	0.00215	6483
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	2|40117|203693|189778	0.55571	0.00183	5764
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0.51517	0.0017	2671
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778	2|1239||	0.49355	0.00163	2094
k__Bacteria|p__Bacteroidota|c__CFGB653|o__OFGB653	2|976||	0.48524	0.0016	3218
k__Bacteria|p__Proteobacteria|c__CFGB33292|o__OFGB33292	2|1224||	0.39084	0.00129	5223
k__Bacteria|p__Bacteroidota|c__CFGB7511|o__OFGB7511	2|976||	0.33465	0.0011	3788
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.3026	0.001	2443
k__Bacteria|p__Tenericutes|c__CFGB1772|o__OFGB1772	2|544448||	0.30142	0.001	1379
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	2|201174|1760|85008	0.27893	0.00092	6783
k__Bacteria|p__Proteobacteria|c__CFGB77603|o__OFGB77603	2|1224||	0.24901	0.00082	3732
k__Bacteria|p__Bacteroidota|c__CFGB1458|o__OFGB1458	2|976||	0.24752	0.00082	2617
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479	2|976||	0.23101	0.00076	2368
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312	2|1239||	0.15317	0.00051	664
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	2|1224|28221|29	0.12189	0.0004	2266
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455	2|1239||	0.11407	0.00038	530
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776	2|1239||	0.11059	0.00037	472
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	2|201174|1760|85012	0.10115	0.00033	2111
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.09327	0.00031	933
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	2|203691|203692|136	0.08608	0.00028	680
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629	2|976||	0.08425	0.00028	763
k__Bacteria|p__Firmicutes|c__CFGB77365|o__OFGB77365	2|1239||	0.07619	0.00025	853
k__Bacteria|p__Bacteroidota|c__CFGB544|o__OFGB544	2|976||	0.07466	0.00025	810
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.07325	0.00024	1047
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625	2|1239||	0.06947	0.00023	704
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.06806	0.00022	584
k__Bacteria|p__Firmicutes|c__CFGB2947|o__OFGB2947	2|1239||	0.04389	0.00014	309
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.04163	0.00014	305
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2|1224|28216|206351	0.04126	0.00014	286
k__Bacteria|p__Firmicutes|c__CFGB1337|o__OFGB1337	2|1239||	0.03877	0.00013	265
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales	2|976|1853228|1853229	0.03718	0.00012	875
k__Bacteria|p__Lentisphaerae|c__CFGB10083|o__OFGB10083	2|256845||	0.03622	0.00012	303
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.03317	0.00011	202
k__Bacteria|p__Firmicutes|c__CFGB2867|o__OFGB2867	2|1239||	0.03307	0.00011	202
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.03129	0.0001	490
k__Bacteria|p__Bacteroidota|c__CFGB628|o__OFGB628	2|976||	0.03055	0.0001	268
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.02877	9e-05	353
k__Bacteria|p__Firmicutes|c__CFGB1258|o__OFGB1258	2|1239||	0.02618	9e-05	230
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	2|1224||	0.01718	6e-05	112
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405	2|976||	0.01231	4e-05	112
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062	2|1239||	0.00949	3e-05	66
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.00942	3e-05	153
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.00872	3e-05	46
k__Bacteria|p__Firmicutes|c__CFGB1470|o__OFGB1470	2|1239||	0.00391	1e-05	28
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	2|32066|203490|203491|203492	16.23002	0.05359	95697
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838|f__FGB1838	2|1239|||	15.20478	0.0502	100763
k__Archaea|p__Thaumarchaeota|c__CFGB167|o__OFGB167|f__FGB167	2157|651137|||	7.51001	0.0248	36060
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	7.47949	0.0247	56413
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	4.9669	0.0164	66438
k__Bacteria|p__Fusobacteria|c__CFGB79089|o__OFGB79089|f__FGB79089	2|32066|||	4.93214	0.01629	36376
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	4.70244	0.01553	44055
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	4.35568	0.01438	43731
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.68857	0.01218	43865
k__Bacteria|p__Firmicutes|c__CFGB49311|o__OFGB49311|f__FGB49311	2|1239|||	3.00145	0.00991	20024
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	2.9881	0.00987	22479
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	2.91636	0.00963	27461
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	2|1224|1236|91347|1903412	2.53003	0.00835	30113
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	1.82069	0.00601	14149
k__Bacteria|p__Firmicutes|c__CFGB79015|o__OFGB79015|f__FGB79015	2|1239|||	1.24526	0.00411	9126
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	1.08965	0.0036	12703
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	2|1224|1236|135614|32033	1.05819	0.00349	14924
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371|f__FGB5371	2|1224|||	1.02098	0.00337	19580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	2|1224|1236|2887326|468	0.87241	0.00288	8845
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	0.85485	0.00282	4916
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	2|1239|91061|1385|186818	0.81877	0.0027	8086
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0.81755	0.0027	7188
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified	2|1224|28216||	0.80193	0.00265	10860
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.76378	0.00252	4837
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765	2|1239|||	0.73563	0.00243	6354
k__Bacteria|p__Bacteroidota|c__CFGB11391|o__OFGB11391|f__FGB11391	2|976|||	0.64996	0.00215	6483
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	2|40117|203693|189778|189779	0.55571	0.00183	5764
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.51815	0.00171	6428
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	2|1224|29547|213849|72294	0.51517	0.0017	2671
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778|f__FGB1778	2|1239|||	0.49355	0.00163	2094
k__Bacteria|p__Bacteroidota|c__CFGB653|o__OFGB653|f__FGB653	2|976|||	0.48524	0.0016	3218
k__Bacteria|p__Proteobacteria|c__CFGB33292|o__OFGB33292|f__FGB33292	2|1224|||	0.39084	0.00129	5223
k__Bacteria|p__Bacteroidota|c__CFGB7511|o__OFGB7511|f__FGB7511	2|976|||	0.33465	0.0011	3788
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.3026	0.001	2443
k__Bacteria|p__Tenericutes|c__CFGB1772|o__OFGB1772|f__FGB1772	2|544448|||	0.30142	0.001	1379
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae	2|201174|1760|85008|28056	0.27893	0.00092	6783
k__Bacteria|p__Proteobacteria|c__CFGB77603|o__OFGB77603|f__FGB77603	2|1224|||	0.24901	0.00082	3732
k__Bacteria|p__Bacteroidota|c__CFGB1458|o__OFGB1458|f__FGB1458	2|976|||	0.24752	0.00082	2617
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479|f__FGB11479	2|976|||	0.23101	0.00076	2368
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312|f__FGB10312	2|1239|||	0.15317	0.00051	664
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	2|1239|91061|1385|186817	0.13066	0.00043	1451
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Myxococcaceae	2|1224|28221|29|31	0.12189	0.0004	2266
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455|f__FGB31455	2|1239|||	0.11407	0.00038	530
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776|f__FGB1776	2|1239|||	0.11059	0.00037	472
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae	2|201174|1760|85012|2004	0.10115	0.00033	2111
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	2|1239|91061|1385|186820	0.0981	0.00032	790
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0.09327	0.00031	933
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae	2|203691|203692|136|2845253	0.08608	0.00028	680
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629|f__FGB629	2|976|||	0.08425	0.00028	763
k__Bacteria|p__Firmicutes|c__CFGB77365|o__OFGB77365|f__FGB77365	2|1239|||	0.07619	0.00025	853
k__Bacteria|p__Bacteroidota|c__CFGB544|o__OFGB544|f__FGB544	2|976|||	0.07466	0.00025	810
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	2|976|117747|200666|84566	0.07325	0.00024	1047
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625|f__FGB3625	2|1239|||	0.06947	0.00023	704
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2|1224|28221|213115|194924	0.06806	0.00022	584
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0.06132	0.0002	1001
k__Bacteria|p__Firmicutes|c__CFGB2947|o__OFGB2947|f__FGB2947	2|1239|||	0.04389	0.00014	309
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.04163	0.00014	305
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	2|1224|28216|206351|481	0.04126	0.00014	286
k__Bacteria|p__Firmicutes|c__CFGB1337|o__OFGB1337|f__FGB1337	2|1239|||	0.03877	0.00013	265
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	2|976|1853228|1853229|563835	0.03718	0.00012	875
k__Bacteria|p__Lentisphaerae|c__CFGB10083|o__OFGB10083|f__FGB10083	2|256845|||	0.03622	0.00012	303
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.03317	0.00011	202
k__Bacteria|p__Firmicutes|c__CFGB2867|o__OFGB2867|f__FGB2867	2|1239|||	0.03307	0.00011	202
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	2|1224|28211|204457|41297	0.03129	0.0001	490
k__Bacteria|p__Bacteroidota|c__CFGB628|o__OFGB628|f__FGB628	2|976|||	0.03055	0.0001	268
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae	2|1224|28211|356|41294	0.02877	9e-05	353
k__Bacteria|p__Firmicutes|c__CFGB1258|o__OFGB1258|f__FGB1258	2|1239|||	0.02618	9e-05	230
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	2|1224|1236|91347|1903414	0.02242	7e-05	278
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.01892	6e-05	189
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403|f__FGB2403	2|1224|||	0.01718	6e-05	112
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405|f__FGB4405	2|976|||	0.01231	4e-05	112
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062|f__FGB3062	2|1239|||	0.00949	3e-05	66
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0.00942	3e-05	153
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473|f__FGB1473	2|1239|||	0.00872	3e-05	46
k__Bacteria|p__Firmicutes|c__CFGB1470|o__OFGB1470|f__FGB1470	2|1239|||	0.00391	1e-05	28
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838|f__FGB1838|g__GGB4884	2|1239||||	15.20478	0.0502	100763
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	2|32066|203490|203491|203492|848	7.75465	0.0256	42733
k__Archaea|p__Thaumarchaeota|c__CFGB167|o__OFGB167|f__FGB167|g__GGB16996	2157|651137||||	7.51001	0.0248	36060
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__GGB81434	2|32066|203490|203491|203492|	5.01145	0.01655	32258
k__Bacteria|p__Fusobacteria|c__CFGB79089|o__OFGB79089|f__FGB79089|g__GGB86908	2|32066||||	4.93214	0.01629	36376
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium	2|1239|186801|186802|31979|1485	3.5966	0.01188	42832
k__Bacteria|p__Firmicutes|c__CFGB49311|o__OFGB49311|f__FGB49311|g__GGB13315	2|1239||||	3.00145	0.00991	20024
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified	2|1239|526524|526525|128827|	2.998	0.0099	21444
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__GGB81431	2|32066|203490|203491|203492|	2.94271	0.00972	16751
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Paeniclostridium	2|1239|186801|186802|186804|1849828	2.70629	0.00894	25445
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Edwardsiella	2|1224|1236|91347|1903412|635	2.53003	0.00835	30113
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola	2|976|200643|171549|815|909656	2.3913	0.0079	35181
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__GGB6572	2|1224|28216|80840|995019|	2.36331	0.0078	18190
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	2|1239|526524|526525|128827|1573535	2.27987	0.00753	17666
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	2.2456	0.00741	22888
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__GGB4888	2|1239|526524|526525|128827|	1.7748	0.00586	13641
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1147	2|976|200643|171549|171552|	1.63937	0.00541	15678
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB79301	2|1239|186801|186802|216572|	1.46338	0.00483	11373
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia	2|1239|186801|186802|186804|1501226	1.34162	0.00443	13212
