TAXID,MS11771_kraken_2024-standard_conf0
2626134,51
506,4710
222,2872
217203,741
85698,70
2626865,70
517,380
2630031,50
2987599,363
2028345,247
2987600,85
2962065,85
305976,95
2640016,95
1007105,83
507,76
75682,3005
29580,1497
2610881,257
375286,51
1644131,50
29581,54
2895353,722
149698,334
2609279,128
1522432,98
963,109
303379,50
1809410,50
119060,2759
106589,512
32008,479
87882,161
1822464,421
48736,220
3116862,60
209769,53
93217,142
1827195,81
2646786,53
2975441,579
93681,162
2626991,77
1114981,101
946333,53
196013,66
224471,190
32003,1240
2803844,544
2803845,544
2732067,259
2732487,195
2008793,199
3050898,61
206379,132
914,74
2008790,111
919,78
2646513,56
90627,84
2772226,50
206389,890
2008794,413
33057,167
2609274,55
12960,105
2629479,82
75787,188
146937,65
551759,51
2008795,111
73029,50
206351,724
481,319
482,152
334107,95
153493,95
1499392,172
535,91
2897177,113
1783272,414728
1239,296049
91061,229985
186826,184418
81852,107536
1350,104093
1352,33552
1351,9395
1206105,274
1354,1515
53345,225
44008,94
37734,59
2737,3052
519472,1487
81947,485
2920380,125
2648499,95
2925838,95
1300,71964
1357,59660
1940789,1459
1363,375
2643510,302
2816912,254
1281486,192
1301,11478
671232,1402
1338,1047
1328,77
1307,509
1304,370
1305,301
2608887,257
1759399,54
1308,209
1318,66
1302,61
1343,51
684066,50
186828,1953
2747,1840
2751,1129
147709,556
1266845,556
117563,59
46124,57
33958,198
1243,82
186827,65
1385,42505
186817,18828
1221880,15755
2636677,15636
2921549,1603
2303505,966
2829187,276
2954547,198
1386,402
185979,127
2675229,374
1407,245
400634,268
2636778,93
182709,131
2800373,95
284581,50
2675232,90
2675272,76
186820,8193
1637,7489
1639,576
2755,704
2756,704
186818,5382
1569,2986
2647733,741
2921556,175
2921554,110
2810514,51
3020056,477
1571,248
3056444,124
1649,1499
1650,1267
2644826,165
1750719,57
3049086,57
648800,245
2637870,58
1372,187
90964,2679
1279,2161
246432,172
3076173,198
69966,179
2803850,156
71237,73
227979,65
186822,1703
44249,1621
185978,344
186801,62117
186802,41082
31979,40582
1485,39763
1502,15651
107819,77
1561,2259
1415775,201
2614128,103
216572,147
186806,70
1730,65
3082720,18343
186804,18254
1501226,7626
1507512,7292
2626894,98
2724150,69
1849822,6954
1505,5723
1490,135
29358,57
2743582,1745
89152,1745
3085636,1051
186803,1029
572511,275
1322,161
537007,161
2316020,191
33038,140
1506553,148
29347,136
189330,56
88431,52
526524,553
526525,553
2810280,281
3025755,254
1547,234
128827,266
2749267,241
2583452,241
1737404,81
1737405,65
909932,63
201174,114446
1760,110146
85006,34127
85023,17527
33882,8659
2609290,1266
3135262,51
2048898,50
82380,143
104336,127
33918,116
2851646,95
2782166,79
2851649,61
518733,1767
412690,1767
190323,838
2624265,307
2583822,86
2480625,73
150123,75
55968,493
340320,213
2621730,100
2813744,95
235888,389
2079791,239
2632331,110
33877,123
2034,120
257496,65
69578,64
33886,64
46352,52
337004,52
1268,5280
1742989,2082
256701,830
861360,830
37930,733
257984,59
1663,1676
235627,1218
2828862,933
199136,118
1742990,139
2639426,139
2986919,87
32207,128
169133,70
2632435,69
3073268,53
57493,69
1742993,62
145360,2630
60919,2630
2645534,2026
3030830,2017
60920,177
446469,177
85019,2146
1696,2145
273384,282
2898795,100
2614124,72
85016,1027
162491,788
2619021,788
1179673,788
1707,179
85020,149
43668,137
85017,114
157920,68
85021,84
2805590,54
85012,14389
2004,10338
2000,7502
2632669,2193
2975950,822
2202249,93
2001,1213
479432,1213
106412,148
83681,489
2047744,123
2593643,74
2005,112
83676,2422
2013,2170
163604,461
53437,380
1205910,380
2012,831
1988,664
2626254,156
2742128,89
1993,60
85007,11543
85025,9725
1827,9269
192944,1752
33008,635
2840174,594
334542,287
1833,231
1817,163
2979332,50
1762,771
1866885,269
1763,215
2642494,55
1653,255
1716,255
85029,105
37914,105
85026,96
2053,94
85011,9288
2062,9288
1883,8526
2593676,1824
2975928,153
629295,87
2849069,62
53451,62
85008,5454
28056,5454
1873,4283
47871,2289
2617518,234
35753,162
1865,122
85009,2238
85015,1878
1839,1402
2615069,443
2840457,191
2040,161
31957,169
2726069,67
182639,67
2037,1033
2049,1033
1654,857
2755559,367
675090,319
28263,73
131112,61
85010,647
2070,647
1813,238
2618356,131
1847,57
1643682,227
85030,227
38501,101
85004,68
31953,68
1678,68
85013,57
74712,57
84998,1144
84999,987
84107,770
102106,684
147206,472
74426,134
1643824,65
1643822,64
1643826,64
1497346,344
588673,263
320583,56
191494,56
84992,298
84993,298
633392,264
467975,59
2789775,54
2789776,54
1798711,295
1117,295
3028117,293
1890424,61
1297,165
188787,165
118964,109
183710,109
1298,109
200795,97
1783270,96566
68336,96135
976,95916
117743,55986
200644,55986
49546,38088
237,27927
196869,5318
1179672,1515
2665645,443
2654325,271
1979344,129
2748319,113
2724135,101
2986823,97
2986829,70
3031997,64
2994319,63
3092665,58
1563479,2757
2704140,451
89279,190
165435,190
2893885,158
29533,145
986,126
1310418,118
3003258,111
2893884,106
2038737,77
3034146,68
687844,67
2249356,65
2816357,60
3003260,57
1114861,54
871694,50
76831,387
2642485,256
3119977,253
3085669,304
2968490,304
52959,102
2762318,15387
2782232,14856
59732,13176
246,4173
254,1235
59733,1034
2593645,382
2478663,71
2782231,1007
2038776,595
2762626,121
2908645,121
1241979,87
1853230,162
332102,154
191579,154
755732,154
117747,16810
200666,16810
84566,16763
28453,13314
2609468,7582
2795738,6176
2931400,521
1538644,403
34087,684
84567,2466
2628915,267
2995161,92
2201271,243
984,122
485917,122
2679963,107
363852,73
2895286,52
423349,179
200643,14501
171549,14423
815,12583
816,7985
46506,5362
449673,768
818,134
338188,127
28111,69
2646097,69
909656,3570
821,1773
387090,142
357276,114
376805,62
667015,62
2005525,231
375288,229
46503,120
171552,210
577309,138
454155,97
762982,97
2005519,94
397864,85
2645177,79
1965590,79
1853228,1567
1853229,1567
563835,1567
79328,971
536979,618
2619133,53
768503,875
768507,875
1853232,177
89966,106
2762286,138
1433993,123
2321403,123
2896860,109
120831,71
89373,82
107,61
563798,67
142182,394
219685,394
219686,394
219687,394
1706036,115
861299,115
173479,113
3237678,73
3062599,73
29547,5509
3031852,5509
213849,5499
72293,5344
209,5341
2593540,4893
2849641,4420
37372,97
72294,99
194,99
1783257,1569
203682,975
203683,879
2691354,288
2691359,146
2691417,95
2650471,51
2691357,117
112,148
126,148
2691355,145
1914233,145
2691356,85
1763524,85
74201,493
414999,365
415000,353
134623,353
178440,161
2649488,125
1882749,125
203494,95
48461,79
203557,69
2818505,1564
32015,823
29,823
80811,823
31,190
32,80
39,187
47,80
1524215,169
161492,169
3031711,593
3031712,458
49,276
39643,171
56,85
1055686,97
1055688,97
927083,97
3031713,62
224463,62
53,62
2995304,62
57723,1414
1813735,665
2910145,665
2211325,665
2004797,665
1855912,295
2626009,166
2802971,166
204432,470
204433,337
204434,301
332160,108
1962910,108
1649475,108
1765019,55
1765020,55
533205,86
574975,74
574976,74
44675,53
40117,987
203693,980
189778,980
189779,980
1234,972
42253,165
2652172,108
1936990,108
2973512,77
1325564,69
200940,537
3031651,181
3031668,95
213422,95
69541,73
3031449,132
213115,132
194924,120
3024418,57
213118,57
32066,467
203490,467
203491,467
203492,416
848,352
850,78
469616,78
203691,91
203692,91
3018035,70
2323,59
1783234,59
95818,51
2759,14244
33154,14244
33208,14244
6072,14244
33213,14244
33511,14244
7711,14244
89593,14244
7742,14244
7776,14244
117570,14244
117571,14244
8287,14244
1338369,14244
32523,14244
32524,14244
40674,14244
32525,14244
9347,14244
1437010,14244
314146,14244
9443,14244
376913,14244
314293,14244
9526,14244
314295,14244
9604,14244
207598,14244
9605,14244
9606,14244
2157,540
28890,272
2290931,257
183963,233
2235,233
1963268,54
1783275,258
651137,247
1643678,210
1033996,129
1033997,129
497726,100
497727,53
1237085,53
31932,77
338190,77
10239,9869
2731341,9852
2731360,9852
2731618,9851
2731619,9851
2731643,4894
2731649,4528
2732913,3055
2733371,1797
1264737,1797
2731653,117
2732691,67
2946646,3035
2733124,2425
2734131,95
1229753,95
2734130,88
1897495,88
2948775,252
2943001,558
2943015,542
2956354,85
2761109,85
2733105,283
2734109,283
2502409,283
2788787,196
2946634,131
2946820,123
1978007,130
2942966,88
2942977,63
2946830,60
2560121,113
2560782,113
2044561,113
2843362,79
