TAXID,MS11683_kraken_2024-standard_conf0
1477431,80
1886,72
2838335,78
2063,219
2633591,137
2805681,53
2846306,53
2896848,53
85012,21553
2004,11832
2000,5996
2001,2040
479432,2040
2632669,1562
2975950,416
2202249,114
2975949,69
106412,72
83681,4030
2047744,2814
2593643,220
2976002,131
2976003,85
2219224,94
404386,86
1122611,86
1955412,86
1909395,86
1291556,82
93944,74
2005,212
2614687,99
2903583,52
147067,56
2006,56
2012,6972
1988,5983
46158,3054
2626254,266
1219491,123
2742128,64
2591108,55
46163,89
1993,83
46165,70
2750812,50
2019,214
1411117,101
2020,84
471852,84
667113,184
2624323,184
2903557,184
58122,90
2642701,90
2976007,90
83676,953
2013,418
280236,68
1235441,68
163604,65
83677,148
104204,60
2498135,60
2913367,53
2820884,53
85010,3416
2070,3416
1813,965
2618356,479
1847,864
2619320,483
2865833,376
240495,63
675635,63
1835,217
1851,111
2071,106
43356,92
165301,89
2643253,66
2037,370
2049,370
1654,209
1643682,288
85030,288
38501,145
2619396,76
1860,62
85013,228
74712,228
1854,74
2994363,74
298654,74
1217098,116
1217100,116
281472,116
419479,55
85004,108
31953,108
1678,103
2805415,70
2805416,70
1434010,70
1643684,63
85031,63
53460,63
1497346,4719
588673,3734
320583,811
191494,811
2627773,403
2812560,177
2937800,99
2937801,92
191495,332
469383,332
2600303,581
2600304,380
2997333,184
496014,158
3231543,144
2898438,144
2758916,365
2758920,365
2949664,186
2949639,124
2997339,124
2976758,289
2976759,289
2884022,289
2843198,200
2843199,200
2843200,200
2843215,93
2843216,75
588674,139
320796,139
192992,139
29539,139
84992,2640
84993,2640
633392,2277
467975,557
2624035,238
2722752,238
467976,204
2789775,335
2789776,335
1648491,292
2633173,292
2849779,292
3075137,255
2884263,255
2448023,82
682522,82
467094,82
1313172,82
84994,57
53634,57
53635,57
525909,57
84998,527
84999,366
84107,263
102106,206
147206,133
74426,51
1643824,58
1643822,107
1643826,107
84995,173
84996,173
84997,173
42255,173
49319,63
908620,120
1239,160585
186801,142419
186802,118306
31979,117136
1485,116243
1502,53956
195103,121
107819,63
1561,1382
1415775,94
2614128,113
216572,488
216851,154
946234,64
292800,64
538999,129
539000,53
73918,53
186806,108
1730,104
2041044,79
3082771,64
1918385,55
1796620,55
3082720,13240
186804,13175
2743582,8413
89152,8413
1501226,2530
1507512,2161
2626894,224
2724150,166
1849822,1204
1505,806
1490,74
29358,61
1870884,116
1496,116
3085636,7668
186803,7635
572511,3514
1322,2488
537007,2488
1912897,182
40520,90
418240,66
1121115,66
89014,63
2648079,56
2479767,56
1506553,912
29347,883
2316020,651
33038,516
33039,96
189330,362
88431,342
2719313,151
208479,134
841,86
33042,63
91061,13853
186826,6838
1300,3700
1301,3620
1307,695
2608887,108
1302,86
1308,58
1357,64
81852,2548
1350,1982
53345,403
1354,301
1352,258
2737,548
2738,254
519472,168
33958,276
46255,155
137591,130
186827,104
1375,95
186828,89
117563,57
1385,6794
186817,2661
1221880,1849
2636677,1841
2921549,196
2303505,132
2675229,343
450367,95
1386,89
2800373,57
182709,52
2630292,51
186818,1819
1649,1687
1650,1648
90964,1149
1279,549
2815305,119
283734,87
29385,85
3076173,331
69966,290
2803850,197
1296,150
186822,570
44249,448
185978,166
526524,755
526525,755
128827,542
2749267,411
2583452,411
1647,110
2624170,57
2810280,198
3025755,174
1547,152
909932,248
1843488,118
909930,118
33024,106
909929,53
1843489,52
31977,52
1737404,82
1737405,66
1676648,61
1676649,61
1676650,61
1676651,61
1798711,385
1117,385
3028117,385
1890424,128
1890426,94
1129,92
2626047,92
1161,50
1297,323
188787,323
118964,208
183710,208
1298,208
68933,84
188786,84
544448,315
31969,124
2085,70
2092,68
2093,68
200795,281
292625,64
292629,64
292628,64
3027942,54
189775,54
1224,420426
1236,216595
91347,144952
1903414,85291
586,83691
126385,68494
587,299
2633465,123
583,226
1574161,110
626774,109
584,85
543,53010
547,25038
354276,25010
299767,24987
561,2309
562,1765
544,391
1344959,58
2890311,57
1903412,2172
635,2155
93378,1796
1903409,117
53335,56
1903411,112
613,64
135614,43961
32033,32948
83614,8866
2629088,7155
2799326,4296
2799325,586
2761107,525
2508168,77
1896164,60
2925842,55
1176533,283
2565782,67
2901869,62
68,3914
2635362,2285
2714936,1996
2904252,53
2865112,63
1324796,61
435897,58
453783,54
2822368,52
40323,3419
196198,392
3055080,161
995085,205
40324,137
2961925,55
216778,159
128780,66
141948,1184
2633315,509
2771436,451
215691,103
1463158,68
2202149,66
2884874,63
338,1063
2643310,121
83618,596
2645906,168
314722,91
490567,62
370777,62
1775411,5530
75309,2435
2621553,618
3031330,119
3158582,118
2778082,87
416169,301
666685,233
582702,85
231454,468
2634549,159
3075430,65
445710,78
231455,51
1217721,51
242605,189
70411,133
1542730,58
323413,67
323415,67
1300342,67
72274,11213
135621,11058
286,5126
196821,802
2705472,237
1499686,235
136841,191
287,70
136845,75
136843,71
2502979,59
2901164,1191
136846,770
578833,527
316,443
74829,92
2901189,95
351,54
352,54
2887365,72
2742,72
135613,919
72276,399
106633,130
1335745,94
1046,301
3067276,62
135625,675
712,675
724,210
729,145
745,76
1649317,71
123824,71
135619,638
28256,504
2745,273
2609666,149
404432,60
135620,50
2887326,500
468,500
469,375
2006115,78
497,108
196806,87
135618,281
403,255
413,97
1706369,245
1706371,107
10,86
2624793,75
1706373,84
48073,84
1692040,245
1692041,245
1692042,131
1675686,131
1744881,73
1620215,73
135623,238
641,238
662,159
135622,168
267890,77
22,76
135624,143
84642,138
642,112
3060226,111
2689614,111
469322,111
465721,111
3104269,110
1738654,110
1738655,110
1548547,110
1775403,91
568386,91
413435,62
2637139,62
2303331,62
118969,63
1934945,54
1934946,54
1934947,54
1810504,54
28216,59721
80840,31724
80864,6602
34072,1125
663243,597
1034889,69
34073,169
283,499
47420,469
2610897,282
2651974,58
174951,408
94132,408
365046,113
12916,211
2684926,143
28065,203
2627954,65
352450,152
2109915,152
52972,115
2638319,59
238749,105
80865,92
219181,88
3051137,72
201096,53
179636,53
119060,6310
32008,1605
87882,490
101571,63
111527,105
2613784,72
28095,50
106589,862
82633,86
164546,77
2640874,52
1822464,790
2615204,88
2026199,85
48736,345
3116862,68
209769,67
3122075,58
93217,208
1827195,119
2646786,71
44013,51
506,3040
507,720
511,328
517,545
2630031,50
222,456
85698,59
2626865,57
2987599,437
2987600,400
2962065,400
152267,130
2626614,117
359336,69
75682,1785
2895353,1015
149698,440
2609279,181
1522432,177
212744,50
2620350,50
3039386,50
963,181
29580,146
2610881,78
202907,50
2975441,1132
1114981,260
2627988,140
3037797,140
946333,117
93681,210
2626991,85
196013,167
215580,73
376175,55
28067,74
28068,74
983917,74
316612,71
34102,62
224471,428
212743,98
2640088,98
2753607,98
32012,91
2625466,54
1050370,51
92793,85
2620789,77
2898431,65
54066,69
995019,76
40544,55
32003,4451
2803844,2980
2803845,2980
2732067,1511
2732487,819
2008793,485
3050898,114
2496847,51
1054211,96
748811,96
1223802,96
311181,79
2609272,56
1981880,56
157591,59
157592,59
378210,57
2639971,57
1842540,57
2008790,302
919,253
2646513,147
3110231,89
36861,81
292415,81
90627,178
314343,59
206379,124
914,84
44577,51
2772226,82
206389,2475
2008794,1064
33057,462
2609274,201
2005884,68
12960,234
2629479,181
2891294,78
2016596,56
2891323,65
2067960,65
75787,598
146937,246
404405,203
551759,157
1769726,82
2008795,212
73029,108
2633351,53
206351,1292
481,623
334107,372
153493,372
482,133
1499392,294
535,158
2897177,203
240411,85
356302,72
2897176,71
119066,77
28211,47033
356,20011
41294,3896
374,2620
2631580,635
1437360,65
1073,165
1076,106
1395974,69
1649510,56
1333996,56
1033,51
82115,1718
227290,1009
379,412
2613769,125
357,79
1612611,70
2643050,57
227292,311
28105,225
106591,60
323620,114
2643062,57
69277,1434
68287,1002
325217,543
245876,88
31988,57
2831106,650
46913,518
196773,212
2976680,110
400770,140
119045,647
407,394
2615210,75
186650,96
2282523,74
45401,558
29407,337
2619116,337
674703,337
81,116
2619925,51
2831100,485
85413,485
2653178,266
335928,434
556257,176
331696,97
2638514,57
2562284,57
99,102
279,60
119042,316
212791,163
2632691,163
1894999,163
169055,76
2623691,76
2712222,76
1734920,56
1235591,56
118882,297
354349,238
2647013,74
2826938,54
2821832,200
152161,53
1406135,51
2624130,51
255475,145
414371,65
31993,116
133,91
2843305,99
1632780,99
2813035,70
2685818,65
1904377,65
2631034,65
45404,61
2843308,52
204457,5562
41297,3005
13687,979
196159,341
3095343,52
165697,683
2614943,267
2482763,71
165695,170
2611147,81
165696,152
2644732,66
1649486,50
335929,766
2800788,169
1041,106
2633097,62
1855416,152
2820280,107
335405,70
204458,1896
76892,1896
41275,936
2622653,163
20,270
2640670,98
284016,76
450851,76
75,222
2648921,61
204441,1889
2829815,507
191,327
204447,104
433,483
125216,150
3031144,150
2705399,150
2602016,53
2602015,51
41295,142
2844601,129
93,129
94,129
2844864,99
526215,70
2632499,70
3100173,70
2690195,65
457933,65
2843330,65
204455,1472
31989,662
265,230
2854170,534
60136,68
74030,60
2800060,61
69657,61
1783270,72721
68336,70860
976,70625
200643,60929
171549,60774
815,51872
816,26112
46506,18192
449673,2393
818,692
674529,415
338188,399
820,242
371601,211
28111,202
2646097,160
2528203,61
28116,140
817,133
139043,59
162156,59
2792859,56
291644,53
1796613,53
909656,22042
821,11172
357276,846
387090,776
376805,112
667015,112
2005525,3194
375288,3187
46503,2051
823,285
171552,418
577309,266
454155,200
762982,200
838,95
171550,193
239759,185
328814,82
717959,82
2005519,74
397864,57
1853231,71
574697,56
1970189,65
117747,2737
200666,2737
84566,2652
28453,2193
2609468,1305
2961941,1144
2996035,78
1010,153
2662364,107
84567,141
423349,133
3088888,76
3088889,76
3036359,76
117743,1736
200644,1736
49546,1022
237,445
196869,73
2762318,293
2782232,226
59732,161
1853230,104
332102,91
191579,91
755732,91
768503,1223
768507,1223
1853232,316
89966,191
323449,68
2762286,254
1433993,224
2321403,224
89373,121
107,76
563798,79
2896860,66
1853228,858
1853229,858
563835,858
79328,233
536979,78
1860196,76
661488,76
1853220,75
1853222,75
1853224,75
563843,60
142182,1772
219685,1772
219686,1772
219687,1772
1706036,458
861299,458
3237678,458
3062599,458
173479,383
173480,160
379066,160
2732249,92
29547,7765
3031852,7764
213849,7759
72294,5592
194,5592
201,3222
488545,1664
1031536,190
2593542,54
72293,2051
209,2047
2593540,1191
2849641,1097
213,352
37372,279
56877,83
1002804,83
2818505,5536
32015,3444
29,3444
80811,3444
31,1039
32,290
83455,75
83461,257
2685029,64
224458,71
2813578,71
39,608
47,271
83451,151
48,62
40,88
41,88
378806,88
1524215,488
161492,488
2620896,84
404589,65
2918170,81
2918171,70
1524213,96
1524214,96
1391653,96
3031711,1669
3031712,1403
1055686,645
1055688,645
927083,644
49,508
39643,290
56,168
55,114
2567896,114
1524216,136
1524217,136
1391654,136
3031714,112
224464,112
162027,112
80816,112
502025,112
3031713,101
224463,101
53,101
2995304,101
1783257,3157
74201,1629
414999,1355
415000,1318
134623,1318
178440,585
2649488,478
1882749,478
107709,96
452637,96
1961799,135
1838286,135
2986286,64
2862869,64
203494,180
48461,154
203557,133
518753,67
203682,1356
203683,1221
2691354,346
2691359,146
2691417,81
2650471,52
2691357,144
2691355,257
1914233,257
113,75
112,206
126,206
2691356,174
1763524,174
1511635,61
406548,61
666505,83
204428,52
204429,52
32066,2243
203490,2243
203491,2243
203492,1954
848,1673
850,511
469616,511
2764326,97
1129771,68
57723,1350
1813735,581
2910145,581
2211325,581
2004797,581
1855912,203
2626009,191
2802971,191
204432,452
204433,354
204434,313
940557,50
332160,75
1962910,75
1649475,75
533205,159
574975,137
574976,137
44675,77
2647902,60
200940,860
3031651,325
3031668,208
213422,208
28231,66
2651583,66
69541,98
213421,63
890,61
3031449,253
213115,253
194924,225
2035811,71
3024418,84
213118,84
40117,573
203693,566
189778,566
189779,566
1234,561
2973512,81
2652172,71
1936990,71
42253,67
3018035,215
3031418,106
213481,106
213483,106
958,75
3031419,103
2024979,103
263369,96
263370,88
28202,88
203691,120
203692,120
1643688,54
170,54
136,53
2323,117
1783234,117
95818,95
508458,55
649775,55
649776,55
2759,26648
33154,26648
33208,26648
6072,26648
33213,26648
33511,26648
7711,26648
89593,26648
7742,26648
7776,26648
117570,26648
117571,26648
8287,26648
1338369,26648
32523,26648
32524,26648
40674,26648
32525,26648
9347,26648
1437010,26648
314146,26648
9443,26648
376913,26648
314293,26648
9526,26648
314295,26648
9604,26648
207598,26648
9605,26648
9606,26648
2157,1410
28890,808
2290931,769
183963,713
2235,713
1963268,162
1644056,152
1644061,91
1783275,540
651137,508
1643678,270
1033996,239
1033997,239
497726,164
497727,90
1237085,90
651142,149
1825023,134
10239,7949
2731341,7936
2731360,7936
2731618,7935
2731619,7935
1911928,6853
1914852,6852
1914855,1378
1131317,1378
1914854,139
1327956,139
1914853,127
399183,127
2560448,88
1675606,88
2560462,64
1720495,64
2560455,58
1981500,58
1914856,52
1446490,52
1978007,513
2942964,291
2942972,288
2948688,271
2955741,139
2772067,139
2942965,219
2942967,219
2942979,156
2956046,142
2986405,142
2842320,249
2842411,150
2842582,150
2843988,150
926066,150
2842570,90
2788787,81
