TAXID,MS11775_kraken_2024-standard_conf0
253703,57
186820,535
2755,463
2756,463
1637,72
539738,198
1378,198
84135,88
526524,70123
526525,70123
128827,53258
2749267,51982
2583452,51982
1647,249
2624170,67
3059504,241
2944914,241
1918536,159
1796635,159
2810280,16587
3025755,15360
1547,7695
29348,7183
428126,7183
3025756,120
1965571,120
135858,905
2643636,822
2478954,822
100886,72
2678885,133
1982626,133
909932,990
1843488,768
909930,768
33024,756
33025,322
2639160,102
2823317,102
626940,76
909929,132
1843491,101
158846,67
1843489,61
31977,61
1737404,476
1737405,400
1737406,150
41273,138
2638726,138
3070999,75
1570339,136
1737407,67
201174,83983
1760,72064
85006,34532
85023,18048
33882,6140
2609290,827
2654193,96
104336,185
2782166,117
2982533,79
55968,4157
2621730,1737
2813744,1696
283878,224
683042,186
340320,131
2932245,107
1935379,62
2714935,58
2873270,58
1784719,57
2932247,57
2714933,54
518733,771
412690,771
235888,262
2632331,181
2508880,73
2079791,68
33877,144
46352,127
2615065,59
190323,111
2034,103
257496,72
96492,85
2627005,85
2994664,65
69578,70
337004,67
110932,65
33886,62
1268,7919
1663,4313
235627,1598
2828862,925
1494608,186
3140789,63
656366,906
199136,227
2813727,105
1742989,1016
256701,334
861360,334
2627139,99
3023076,50
1742990,305
2639426,305
2986919,105
2853258,84
32207,164
43675,52
1742993,156
2647000,89
85016,1585
162491,1304
2619021,1304
1179673,1304
1707,150
85019,772
1696,762
273384,86
85020,269
43668,256
2623841,75
85017,178
157920,118
85021,138
53457,106
145360,105
60919,105
2645534,72
3030830,62
2805590,52
85007,7147
85025,4784
1827,4486
33008,1500
192944,171
2840174,154
1833,83
334542,53
1817,118
1762,825
1866885,248
1763,237
2642494,60
85029,383
37914,383
322509,80
1653,350
1716,350
85026,105
2053,99
85011,3739
2062,3739
1883,3469
2593676,727
629295,453
1482601,336
1919,336
1482561,83
1892,83
85009,1736
85015,1428
1839,988
2615069,223
2040,199
31957,161
85008,958
28056,958
1873,633
47871,105
2617518,76
1865,58
85012,643
2004,509
2000,340
2632669,93
2001,51
479432,51
83681,57
2012,73
1988,57
2037,468
2049,468
1654,349
2755559,149
675090,89
2529408,50
85010,407
2070,407
1813,146
2618356,77
1847,58
85004,216
31953,216
1678,212
84998,7767
84999,6519
84107,4939
102106,4212
147206,3017
74426,616
1472762,136
1871019,136
33870,59
33871,59
700015,59
1643824,461
2082587,132
2003188,53
2847307,89
1871031,54
133925,66
1643822,507
1643826,507
644652,73
84111,63
84992,734
84993,734
633392,652
1648491,309
2633173,309
2849779,309
467975,111
2624035,51
2722752,51
1497346,167
588673,122
544448,1380
31969,581
2085,242
2092,237
2093,237
273136,97
572419,97
186328,165
2131,114
2132,114
186329,123
2146,123
2790996,196
2895623,123
2767358,76
2790998,67
1798711,356
1117,356
3028117,353
1890424,98
1890426,58
1129,58
2626047,55
3079749,59
1890438,57
3081713,51
47251,51
2650499,50
2812896,50
1161,58
1297,131
188787,131
118964,95
183710,95
1298,95
200795,96
1224,414698
1236,253669
2887326,63194
468,63194
497,60672
196806,54528
1699621,8897
3043330,7563
2708350,7123
3240930,319
1699623,297
3064892,248
56811,240
2772254,239
3156079,237
1028416,168
1699624,124
571800,89
2983299,78
1699622,57
330922,87
334543,82
259536,82
45610,56
469,1431
196816,294
1646498,70
3120518,59
909768,53
475,77
135622,46124
267888,30997
53246,30972
166935,6738
1315283,6046
326442,85
194690,819
3071082,303
2951137,180
28109,431
394751,89
1117313,89
267890,13668
22,13526
62322,1740
407976,57
196818,527
2908650,82
2059264,77
2029986,76
2991940,57
2726434,158
24,148
56812,148
318167,148
332186,71
73872,53
173975,53
72275,185
2903219,74
226,65
267889,162
1518149,70
72274,42333
135621,41924
286,23033
196821,7710
2604941,5679
1206777,282
3122375,237
2901380,128
3074146,88
2994661,61
2600598,1149
136842,558
86185,309
296,214
62104,269
114707,269
122355,194
136841,192
53406,73
136843,164
47884,140
136849,87
136845,57
2901261,8549
521720,8549
1654787,347
1697053,347
2901164,136
136846,87
578833,57
316,54
2901189,126
2887365,139
2742,139
83889,73
91347,33089
543,30011
561,18237
1499973,13051
562,501
2890311,785
570,777
573,741
547,301
354276,259
299767,234
544,160
1344959,95
1903411,634
629,348
29485,106
29484,77
613,204
28151,87
34037,50
1903414,253
586,97
583,60
1903409,219
32199,68
9,68
53335,68
551,55
1903410,74
135613,22328
1046,22075
67575,21936
115860,21754
2545632,20987
3072790,151
72276,139
106633,52
135614,11033
32033,9077
40323,2502
196198,352
3055080,178
995085,138
40324,85
216778,50
338,579
83614,572
2629088,418
2799325,82
2761107,55
2799326,53
68,488
2635362,71
83618,164
141948,160
1775411,552
75309,121
231454,93
323413,53
323415,53
1300342,53
135623,4196
641,4196
657,2988
1935446,1447
659,757
74109,372
298386,372
662,609
511678,288
40269,167
668,81
135624,4048
84642,4032
225143,3788
1416627,1443
2641353,717
3081199,717
642,148
135619,1026
28256,417
2745,235
2609666,157
135620,396
28253,128
135625,797
712,797
724,158
729,96
745,127
754,58
1649317,55
123824,55
1775403,438
568386,438
413435,385
2637139,385
2303331,385
1706369,303
1706371,147
10,68
2624793,65
1706373,86
48073,86
135618,204
403,193
416,58
72273,150
135616,87
1692040,93
1692041,93
118969,82
444,63
445,62
28216,62248
80840,49019
80864,27438
52972,2628
2638319,606
296591,230
216465,273
365044,273
335476,230
37448,82
12916,2062
2684926,987
3140252,108
2478662,85
1858609,82
2518343,77
1842533,75
3056107,75
3095606,75
2714923,70
358220,67
553814,234
758826,141
80878,95
47420,1932
2610897,831
2565558,285
2806347,93
2651974,87
434010,71
1842537,61
1763535,239
65656,91
283,1261
2638500,145
3231487,52
285,97
225991,69
2743470,58
2796366,53
34072,1158
663243,505
34073,179
28065,920
2627954,303
3234144,74
2822760,64
2752316,60
192843,100
81479,75
2509614,68
238749,334
2649760,126
3036128,57
352450,233
2109915,233
665874,219
2626134,219
80865,182
219181,148
2645081,52
174951,118
94132,118
3051137,99
80867,50
1649468,77
2490452,69
364316,65
364317,63
391735,63
201096,62
179636,62
2038733,52
2645384,52
3228789,52
119060,2406
106589,402
32008,384
87882,129
1822464,344
44013,168
2640945,85
48736,134
93217,127
1827195,67
506,1533
222,269
2987599,265
2028345,221
517,189
507,140
305976,68
2640016,68
1007105,57
75682,1108
2895353,438
149698,199
2609279,96
1522432,73
29580,140
2610881,71
963,98
2975441,600
93681,187
2626991,72
1114981,90
196013,55
995019,326
40544,243
2494234,118
224471,263
54066,66
32012,62
206351,931
481,568
334107,252
153493,252
482,157
1499392,155
535,82
2897177,122
32003,862
2803844,205
2803845,205
2732067,86
2732487,79
2008793,151
3050898,51
32011,95
90627,91
2008790,86
919,68
206379,79
2772226,63
206389,830
2008794,381
33057,151
2609274,63
12960,82
2629479,66
75787,199
146937,77
404405,51
551759,54
2008795,109
28211,38083
356,19934
2831106,4253
46913,3780
196773,1069
2976680,238
2976459,99
2806348,73
3026161,68
400770,196
191302,112
2917991,99
2657486,89
2801335,83
41294,2088
374,1500
2631580,400
1073,71
1395974,58
82115,1534
227290,879
379,299
2613769,112
357,99
1612611,86
2643050,67
1525371,54
227292,209
28105,162
323620,129
2643062,56
118882,1479
354349,1108
2647013,142
2834768,95
2826938,250
234,148
69277,1254
68287,818
325217,394
245876,68
31988,63
2831100,979
85413,979
2653178,418
1792307,53
45401,315
29407,141
2619116,141
674703,141
81,88
119045,302
407,160
186650,63
335928,200
2821832,108
119042,104
212791,51
2632691,51
1894999,51
31993,77
133,50
255475,69
204455,2339
31989,932
265,349
2854170,518
60136,72
74030,56
204457,2295
41297,1620
165697,483
2614943,118
13687,354
196159,178
1030157,57
165695,153
2611147,78
165696,95
335929,195
2800788,58
1041,51
204441,1375
433,429
1706033,94
125216,76
2829815,258
191,162
204447,73
3031144,209
2705399,209
2602015,82
2602016,73
41295,82
204458,601
76892,601
41275,394
75,65
766,58
29547,34635
3031852,34625
213849,34573
72293,32892
209,32864
213,27018
37372,1703
2593540,855
2849641,775
29419,144
157268,126
76936,67
2808963,627
2321111,206
28198,67
28196,86
72294,316
194,316
28080,52
32066,13794
203490,13794
203491,13794
203492,12615
848,10575
850,2167
469616,2167
2764326,751
856,635
861,308
849,90
469615,90
2663009,80
859,64
180162,301
188913,301
167639,108
544432,50
544433,50
1129771,207
32067,113
57723,1264
1813735,589
2910145,589
2211325,589
2004797,589
1855912,224
2626009,136
2802971,136
204432,399
204433,287
204434,249
332160,90
1962910,90
1649475,90
533205,83
574975,76
574976,76
1783257,1243
203682,731
203683,656
2691354,172
2691357,104
2691359,55
2691355,138
1914233,138
113,57
112,121
126,121
2691356,65
1763524,65
74201,408
203494,263
48461,254
1647988,149
239934,149
239935,136
203557,95
414999,109
415000,98
134623,98
2818505,886
32015,448
29,448
80811,448
1524215,146
161492,146
31,113
39,96
3031711,373
3031712,287
49,192
39643,125
56,81
1055686,58
1055688,58
927083,57
200940,688
3031449,254
213115,254
194924,237
3126915,82
2787751,82
3031651,233
3031668,156
213422,156
28231,61
69541,66
3024418,66
213118,66
40117,494
203693,470
189778,470
189779,470
1234,461
42253,62
2652172,60
1936990,60
2973512,57
203691,193
203692,193
136,123
2845253,51
157,51
3018035,74
2323,50
1783234,50
2759,18502
33154,18502
33208,18502
6072,18502
33213,18502
33511,18502
7711,18502
89593,18502
7742,18502
7776,18502
117570,18502
117571,18502
8287,18502
1338369,18502
32523,18502
32524,18502
40674,18502
32525,18502
9347,18502
1437010,18502
314146,18502
9443,18502
376913,18502
314293,18502
9526,18502
314295,18502
9604,18502
207598,18502
9605,18502
9606,18502
2157,796
1783275,474
651137,465
1643678,289
31932,262
338190,262
338191,156
651142,57
28890,305
2290931,227
183963,189
2235,189
2283794,71
183925,64
2158,64
2159,64
2172,61
10239,645
2731341,639
2731360,639
2731618,639
2731619,639
1978007,358
2942966,259
2942969,178
2942992,120
2942964,94
2942972,94
2842528,119
1921117,119
