TAXID,MS11675_kraken_2024-standard_conf0
2892396,100
2714355,69
292632,88
214851,51
2172004,65
2108523,65
538999,557
1392389,396
1297617,396
1918454,78
2610894,78
2610895,78
186806,206
1730,189
53442,116
3082720,81330
186804,80973
1501226,41473
1507512,39768
2626894,438
2724150,343
2708053,59
1115758,89
2743582,23175
89152,23175
1849822,10319
1505,7315
1490,547
29358,228
1870884,503
1496,498
1505652,113
3030910,69
3085636,43306
186803,43150
572511,18258
1322,13640
537007,13640
1912897,746
418240,552
1121115,552
40520,501
657314,197
411459,185
89014,255
33035,169
1796616,88
2648079,77
2479767,77
53443,66
476272,66
2877527,62
2316020,6950
33038,5110
33039,1312
657313,473
46228,300
471875,300
1506553,2835
29347,2703
189330,1376
88431,1186
39486,154
2719313,938
208479,791
333367,86
518636,86
841,515
301301,173
166486,147
2637578,124
1261634,96
207244,287
649756,120
2635253,89
3036926,89
33042,266
410072,172
116085,78
1766253,240
39491,240
1649459,178
154046,178
742737,77
2569097,176
39488,176
3076670,170
3028070,170
1769710,104
1653434,104
248744,93
168384,93
478749,93
2719231,86
1843210,81
830,61
1164882,60
2888809,56
2068655,56
91061,344295
186826,171276
81852,91292
1350,61833
1351,16340
1206105,67
1354,8900
33945,438
1352,340
417368,339
2608891,244
2920934,187
2737,28696
2738,19818
81947,3153
519472,2265
218144,332
2920380,161
2648499,149
2925838,149
1300,53167
1357,47665
1363,19239
1940789,479
1359,60
1281486,57
1358,55
1301,5173
315405,273
671232,230
1338,171
1307,189
2608887,153
1305,151
82348,100
1308,65
119603,65
1334,50
33958,19275
46255,18751
155866,18458
1578,50
186828,5248
2747,5112
2751,5012
29393,64
29394,58
186827,294
1375,245
51665,107
1385,166134
186818,104680
1649,81736
1650,80290
2644826,243
3049086,195
1569,19142
3056444,5877
2647733,3780
2921556,1618
2921554,369
2810514,252
2942204,115
2283194,107
1930546,98
2921557,94
1930764,84
2762563,81
2954701,69
2818390,68
1571,3082
3020056,289
1476,182
633404,123
298596,56
648800,983
2637870,327
2048654,105
1372,475
2662419,90
496496,172
2617942,172
2779527,172
651660,114
186817,25089
1221880,17082
2636677,16842
2921549,1422
2829187,1019
2303505,972
2954547,226
2921550,195
2283160,132
1386,1530
185979,382
98228,101
1581038,84
86661,209
653685,75
400634,673
2636778,164
2800373,557
86664,243
284581,177
2675229,310
450367,51
2675232,214
2675272,157
3070682,50
2837504,213
1398,150
2675230,128
84406,94
2675233,91
2675274,54
182709,88
2837506,77
2837508,52
45667,51
90964,12057
2803850,6323
1296,5734
71237,50
3076173,3683
69966,3179
1855823,62
1279,1129
2815305,431
283734,327
69965,50
186822,3979
44249,3614
185978,1007
1920422,255
1566358,121
253703,475
1763538,318
55080,79
329857,52
186820,257
1637,156
1642,57
2755,100
2756,100
539002,80
539742,76
33986,76
539738,62
1378,62
526524,13563
526525,13563
128827,13026
2749267,9107
2583452,9107
1647,3219
1648,1243
2929157,71
123375,434
102148,434
3059504,69
2944914,69
2810280,465
3025755,352
1547,307
135858,71
1737404,990
1737405,964
1570339,851
543311,797
33033,797
1737406,51
909932,479
1843488,248
909930,248
33024,227
33025,64
909929,148
1843491,113
158846,81
437897,77
201174,472378
1760,463893
85006,163411
85023,62120
518733,31464
412690,31464
33882,8779
2609290,1805
3019890,387
2048898,62
2763257,55
2782166,634
57043,90
104336,75
82380,74
3079935,59
33877,955
2585717,124
2639701,108
2080742,87
453304,81
55968,927
2621730,343
2813744,336
1935379,251
235888,816
2079791,599
2632331,149
2603292,55
69578,222
2649013,106
2034,203
257496,159
110932,161
2663824,113
46352,146
2615065,104
2810513,50
33886,141
2609250,50
1573,88
190323,65
337004,60
76634,51
881616,50
2618217,50
85016,48891
162491,44022
2619021,44022
1179673,44022
1707,1640
2620175,465
2973977,60
3073064,51
2968084,115
1708,60
2608402,56
2819978,54
665568,246
1138587,131
545619,105
458839,62
2638618,62
2758442,62
1268,14583
1663,9626
235627,8063
2828862,7449
656366,73
199136,52
1742989,1677
256701,566
861360,566
37930,400
1775880,121
2627139,70
1742990,658
2639426,658
2986919,286
2853258,152
1742993,176
32207,142
57493,89
1742992,57
1269,56
85017,3186
157920,2295
1710,421
2587808,249
2624466,179
3163031,137
254250,218
139208,96
743718,96
372663,50
1300344,50
186188,184
2509457,60
43676,72
2647929,72
3239420,72
145360,893
60919,893
2645534,401
3030830,300
2714931,99
60920,253
446469,253
85019,557
1696,549
273384,52
1331736,368
2828348,318
2675754,318
85020,207
43668,195
2623841,99
85021,186
53457,109
577468,131
754249,87
1133546,87
2805590,110
125287,89
145358,107
154116,107
125316,64
85007,111817
85025,103582
1827,101649
33008,25759
2840174,6004
1833,3164
234621,248
1289591,209
1136179,174
334542,2158
1303681,83
192944,1727
2054902,356
1727214,220
1045808,195
1723645,103
103808,77
1807790,76
2795031,71
357684,50
1817,296
2979332,176
43767,97
1762,3307
1866885,957
2636767,213
2908837,161
1763,923
2642494,126
2249310,72
85029,711
37914,711
322509,345
2617939,61
1653,492
1716,492
1725,93
85026,250
2053,245
85011,78924
2062,78924
1883,75264
2593676,11469
2975928,2083
1736046,766
3033811,323
2903752,199
2975930,129
3026420,110
2903801,87
3041765,78
2975808,77
3075197,75
2933779,69
2903790,58
2750025,57
2903774,57
2903794,53
629295,6972
1482561,5562
1892,5562
1482601,763
1919,763
66883,105
1482596,95
1911,84
67263,84
455632,80
1482558,67
1908,67
887462,268
2811104,101
887464,73
68188,70
2063,84
85008,9016
28056,9016
1873,7335
47871,2226
2617518,511
3018339,73
2975986,63
709883,212
47858,63
709868,60
35753,229
2621675,87
2975959,61
1865,99
85012,7395
83676,4673
2013,4382
163604,2265
53437,260
1205910,260
2004,2222
2000,1523
2632669,435
2975950,110
2001,231
479432,231
83681,176
2005,69
2012,172
1988,99
85009,3302
85015,2762
1839,1592
2615069,395
2040,818
1736691,255
2633570,97
3009077,69
31957,218
2726069,131
182639,131
2644121,100
2037,1618
2049,1618
28263,1063
131112,913
1654,415
675090,203
2529408,53
85010,902
2070,902
1813,349
2618356,196
1847,109
2619320,58
1835,63
1851,51
85004,465
31953,465
1678,455
216816,71
1643682,81
85030,81
85013,75
74712,75
84998,2425
84999,1904
84107,1329
102106,1072
147206,709
74426,192
1472762,53
1871019,53
1643824,275
2767353,85
1382,84
521095,84
2082587,52
1643822,259
1643826,259
1497346,434
588673,331
2600303,78
2600304,64
320583,70
191494,70
84992,245
84993,245
633392,214
467975,70
1798711,571
1117,571
3028117,569
1890424,156
1890426,123
1129,122
2626047,118
3079749,95
1890438,91
3081713,81
47251,81
2650499,79
2812896,71
1161,86
1162,53
1301283,68
1297,241
188787,241
118964,143
183710,143
1298,143
68933,59
188786,59
200795,169
544448,164
31969,91
1783270,209732
68336,209194
976,208880
200643,137054
171549,136732
815,117637
816,91737
46506,66996
449673,9443
674529,1800
818,1480
28111,1025
820,805
997890,77
817,674
338188,565
371601,507
2646097,452
2528203,188
2755405,89
2785531,71
291644,372
28116,284
246787,167
2792859,153
1796613,140
139043,127
162156,127
47678,95
329854,61
291645,58
909656,17199
821,8392
387090,1085
357276,592
376805,230
667015,230
2005525,4943
375288,4917
46503,3146
823,664
2649774,136
2951805,135
328812,91
387661,79
171552,1526
577309,1184
454155,840
762982,840
454154,75
838,230
171550,613
239759,607
328814,272
717959,272
2364787,108
214856,63
1853231,605
574697,597
544645,476
1472416,58
2005519,204
397864,173
2645177,145
1965590,145
171551,74
836,69
1970189,115
1471398,61
117743,33246
200644,33246
49546,24085
237,14305
2038737,6046
196869,1305
2748319,234
2654325,155
2478552,54
1563479,422
1306519,128
76831,777
2642485,137
3119977,125
2572594,102
1016,307
2640652,159
28188,53
52959,157
196858,52
104267,108
3085669,74
2968490,74
286104,56
2762318,6517
2782232,5143
2782231,2312
2038776,707
1241979,355
266748,302
2878534,127
266749,75
59732,1540
2593645,279
2594269,63
246,169
254,61
59734,636
247,287
343874,94
308865,57
2766734,52
117747,29678
200666,29678
84566,29650
28453,27091
2609468,22581
1538644,15932
2795738,5280
2931400,160
34087,281
561061,135
84567,1577
2201271,193
2628915,140
984,78
485917,78
363852,50
2679963,50
423349,140
768503,745
768507,745
1853232,154
89966,95
2762286,140
1433993,114
2321403,114
89373,71
107,59
563798,66
2896860,51
1853228,325
1853229,325
563835,325
79328,165
536979,76
1853220,70
1853222,70
1853224,70
563843,57
142182,483
219685,483
219686,483
219687,483
1706036,146
861299,146
173479,124
3237678,91
3062599,91
29547,15553
3031852,15551
213849,15514
72293,7973
209,7969
2593540,4585
2849641,4199
37372,2208
213,543
56877,84
1002804,84
72294,7235
194,7235
201,4142
488545,2051
1031536,357
2808963,143
32066,14656
203490,14656
203491,14656
203492,13289
848,11035
850,2472
469616,2472
2764326,654
856,399
859,369
861,314
849,83
469615,83
2663009,74
76857,73
76859,56
180162,399
188913,399
167639,135
544432,62
544433,62
1129771,202
32067,128
2633022,58
2818505,2456
32015,1203
29,1203
80811,1203
31,326
32,122
83461,61
1524215,302
161492,302
2918170,63
39,211
47,101
83451,68
3031711,979
3031712,833
49,488
39643,291
56,166
55,60
2567896,60
50,54
52,54
1055686,180
1055688,180
927083,180
1524216,67
1524217,67
1391654,67
3031713,52
224463,52
53,52
2995304,52
1783257,1504
203682,973
203683,872
2691354,218
2691357,105
2691359,87
2691355,193
1914233,193
113,71
112,153
126,153
2691356,106
1763524,106
74201,423
203494,205
48461,171
203557,101
518753,57
1647988,68
239934,68
239935,55
414999,177
415000,165
134623,165
178440,70
57723,1393
1813735,634
2910145,634
2211325,634
2004797,634
1855912,280
2626009,161
2802971,161
204432,468
204433,365
204434,326
3154218,65
940557,58
332160,74
1962910,74
1649475,74
533205,121
574975,102
574976,102
44675,53
40117,1218
203693,1206
189778,1206
189779,1206
1234,1174
42253,218
2652172,119
1936990,119
2973512,95
1325564,85
1715989,63
200940,782
3031651,298
3031668,204
213422,204
28231,66
2651583,56
69541,79
3031449,191
213115,191
194924,175
3024418,88
213118,88
203691,197
203692,197
136,96
1643686,55
143786,55
29521,55
200930,108
68337,108
191393,108
2945020,95
248038,95
248039,95
1379858,95
3018035,56
200918,54
188708,54
2759,22615
33154,22615
33208,22615
6072,22615
33213,22615
33511,22615
7711,22615
89593,22615
7742,22615
7776,22615
117570,22615
117571,22615
8287,22615
1338369,22615
32523,22615
32524,22615
40674,22615
32525,22615
9347,22615
1437010,22615
314146,22615
9443,22615
376913,22615
314293,22615
9526,22615
314295,22615
9604,22615
207598,22615
9605,22615
9606,22615
2157,1858
1783275,1417
651137,1389
1643678,959
31932,668
338190,668
338191,314
1007082,210
2641124,210
2259673,210
1033996,279
1033997,279
497726,204
497727,106
1237085,106
651142,231
1825023,186
28890,397
2290931,368
183963,322
2235,322
1963268,69
1644056,68
1644061,56
10239,192957
2731341,192938
2731360,192938
2731618,192938
2731619,192938
2842320,178674
2842570,178657
2843991,33162
1162305,33162
2843992,20974
1162306,20974
2843990,11267
1162304,11267
2843987,2406
2175605,2406
2733105,6619
2734109,6619
2502409,6619
1978007,3840
2942965,3820
2942967,3820
2942979,1897
2956046,1555
2986405,1555
2948812,829
2956179,829
2772076,829
2946646,2991
2733124,2374
2948775,515
2731643,240
2731649,214
2732913,192
2733371,134
1264737,134
1911928,100
1914852,99
2788787,84
2731690,73
2732013,72
