#mpa_vJun23_CHOCOPhlAnSGB_202403
#/nesi/nobackup/uoo02328/meriam/conda_environments/mpa/bin/metaphlan /nesi/nobackup/uoo02328/meriam/coprolite_analysis/04-analysis/eager_CanFam3.1/metagenomic_complexity_filter/fastp/MS11678.unmapped.lowcomplexityremoved.dedup.fq.gz --input_type fastq --bowtie2out reports_jun23_database/MS11678_jun23_dedup.bt2.out --nproc 16 --bowtie2db metaphlan_databases --read_min_len 30 -t rel_ab_w_read_stats --bt2_ps very-sensitive --index mpa_vJun23_CHOCOPhlAnSGB_202403 --offline
#46764124 reads processed
#Average read length 47.14350282708172
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3186010
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.30357	0.00363	7528
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.30182	0.00361	16812
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.20469	0.00245	6746
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.20179	0.00241	5173
k__Bacteria|p__Tenericutes|c__CFGB1772	2|544448|	0.20107	0.00241	3333
k__Bacteria|p__Spirochaetes|c__Spirochaetia	2|203691|203692	0.19067	0.00228	5458
k__Bacteria|p__Bacteroidota|c__CFGB544	2|976|	0.16447	0.00197	6467
k__Bacteria|p__Firmicutes|c__CFGB2947	2|1239|	0.15492	0.00185	3954
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.14661	0.00175	2469
k__Bacteria|p__Lentisphaerae|c__CFGB10083	2|256845|	0.14599	0.00175	4429
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.13969	0.00167	2161
k__Bacteria|p__Firmicutes|c__CFGB77365	2|1239|	0.13599	0.00163	5516
k__Bacteria|p__Firmicutes|c__CFGB10312	2|1239|	0.13588	0.00163	2134
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.13347	0.0016	3371
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	0.13138	0.00157	4355
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.12123	0.00145	6104
k__Bacteria|p__Firmicutes|c__CFGB1258	2|1239|	0.11883	0.00142	3783
k__Bacteria|p__Firmicutes|c__CFGB3625	2|1239|	0.11384	0.00136	4183
k__Bacteria|p__Firmicutes|c__CFGB1337	2|1239|	0.10272	0.00123	2546
k__Bacteria|p__Firmicutes|c__CFGB2867	2|1239|	0.10217	0.00122	2262
k__Bacteria|p__Bacteroidota|c__CFGB628	2|976|	0.09715	0.00116	3095
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	0.08425	0.00101	2004
k__Bacteria|p__Firmicutes|c__CFGB2837	2|1239|	0.07801	0.00093	2109
k__Bacteria|p__Firmicutes|c__CFGB78857	2|1239|	0.07693	0.00092	2704
k__Bacteria|p__Bacteroidota|c__Chitinophagia	2|976|1853228	0.07406	0.00089	6284
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.07064	0.00084	1792
k__Bacteria|p__Proteobacteria|c__CFGB8587	2|1224|	0.06576	0.00079	1185
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.05808	0.00069	1111
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	0.05742	0.00069	1996
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.05304	0.00063	2773
k__Bacteria|p__Lentisphaerae|c__CFGB3176	2|256845|	0.05294	0.00063	2660
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	0.05282	0.00063	1192
k__Bacteria|p__Verrucomicrobia|c__CFGB79351	2|74201|	0.04932	0.00059	1220
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.04644	0.00056	637
k__Bacteria|p__Firmicutes|c__CFGB1470	2|1239|	0.0395	0.00047	1028
k__Bacteria|p__Firmicutes|c__CFGB6280	2|1239|	0.03897	0.00047	709
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.03545	0.00042	1128
k__Bacteria|p__Firmicutes|c__CFGB2932	2|1239|	0.03371	0.0004	1008
k__Bacteria|p__Firmicutes|c__CFGB1349	2|1239|	0.03369	0.0004	815
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.03145	0.00038	1248
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.03118	0.00037	1979
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	0.03032	0.00036	458
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107	2|1798710|	0.02854	0.00034	694
k__Bacteria|p__Proteobacteria|c__CFGB13104	2|1224|	0.02739	0.00033	509
k__Bacteria|p__Proteobacteria|c__CFGB49326	2|1224|	0.02549	0.0003	1686
k__Bacteria|p__Actinobacteria|c__CFGB77988	2|201174|	0.01787	0.00021	352
k__Bacteria|p__Firmicutes|c__CFGB4559	2|1239|	0.0171	0.0002	520
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.01686	0.0002	495
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.01624	0.00019	669
k__Bacteria|p__Firmicutes|c__CFGB3072	2|1239|	0.01565	0.00019	589
k__Bacteria|p__Firmicutes|c__CFGB79363	2|1239|	0.01495	0.00018	407
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.01459	0.00017	303
k__Bacteria|p__Firmicutes|c__CFGB3026	2|1239|	0.01025	0.00012	263
k__Bacteria|p__Proteobacteria|c__CFGB14846	2|1224|	0.00839	0.0001	367
k__Bacteria|p__Firmicutes|c__CFGB4761	2|1239|	0.00829	0.0001	172
k__Bacteria|p__Acidobacteria|c__CFGB5372	2|57723|	0.00696	8e-05	330
k__Bacteria|p__Proteobacteria|c__CFGB22535	2|1224|	0.00663	8e-05	339
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	2|1224|2008785	0.00653	8e-05	256
k__Bacteria|p__Firmicutes|c__CFGB8140	2|1239|	0.00437	5e-05	159
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.004	5e-05	106
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.00381	5e-05	52
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes_unclassified	2|142182|	0.00221	3e-05	86
k__Bacteria|p__Firmicutes|c__CFGB1298	2|1239|	0.00162	2e-05	37
k__Bacteria|p__Firmicutes|c__CFGB4541	2|1239|	0.00065	1e-05	22
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2|32066|203490|203491	17.47252	0.209	379320
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	15.12498	0.18092	530251
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	12.47581	0.14923	529442
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838	2|1239||	8.37373	0.10016	201035
k__Bacteria|p__Fusobacteria|c__CFGB79089|o__OFGB79089	2|32066||	5.4308	0.06496	145103
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	5.05531	0.06047	138977
k__Archaea|p__Thaumarchaeota|c__CFGB167|o__OFGB167	2157|651137||	4.10327	0.04908	71376
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	3.7923	0.04536	103493
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified	2|1224|28216|	2.50347	0.02995	122105
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.35865	0.02821	105175
k__Bacteria|p__Firmicutes|c__CFGB49311|o__OFGB49311	2|1239||	2.09556	0.02507	50648
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	1.93462	0.02314	65698
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	2|1224|1236|2887326	1.4953	0.01789	55348
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	2|201174|1760|85006	1.14711	0.01372	48460
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371	2|1224||	0.99432	0.01189	68012
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	0.96829	0.01158	51103
k__Bacteria|p__Bacteroidota|c__CFGB11391|o__OFGB11391	2|976||	0.78912	0.00944	28518
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	2|40117|203693|189778	0.75616	0.00904	28669
k__Bacteria|p__Firmicutes|c__CFGB79015|o__OFGB79015	2|1239||	0.73784	0.00883	19589
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0.69761	0.00834	13743
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.65091	0.00779	19328
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.63903	0.00764	13315
k__Bacteria|p__Bacteroidota|c__CFGB11479|o__OFGB11479	2|976||	0.6069	0.00726	22173
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.57111	0.00683	17326
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778	2|1239||	0.53504	0.0064	8225
k__Bacteria|p__Bacteroidota|c__CFGB653|o__OFGB653	2|976||	0.51806	0.0062	12448
k__Bacteria|p__Proteobacteria|c__CFGB33292|o__OFGB33292	2|1224||	0.48208	0.00577	23409
k__Bacteria|p__Bacteroidota|c__CFGB1458|o__OFGB1458	2|976||	0.48175	0.00576	18453
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	2|201174|1760|85008	0.47582	0.00569	41716
k__Bacteria|p__Bacteroidota|c__CFGB7511|o__OFGB7511	2|976||	0.45313	0.00542	18582
k__Bacteria|p__Proteobacteria|c__CFGB77603|o__OFGB77603	2|1224||	0.38881	0.00465	21115
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	2|201174|1760|85012	0.37012	0.00443	32262
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.27813	0.00333	9284
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.23086	0.00276	15013
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629	2|976||	0.20469	0.00245	6746
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.20179	0.00241	5173
k__Bacteria|p__Tenericutes|c__CFGB1772|o__OFGB1772	2|544448||	0.20107	0.00241	3333
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	2|1224|28221|29	0.19821	0.00237	13589
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	2|203691|203692|136	0.19067	0.00228	5458
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.17993	0.00215	4337
k__Bacteria|p__Bacteroidota|c__CFGB544|o__OFGB544	2|976||	0.16447	0.00197	6467
k__Bacteria|p__Firmicutes|c__CFGB2947|o__OFGB2947	2|1239||	0.15492	0.00185	3954
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2|1224|28216|206351	0.15281	0.00183	3838
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455	2|1239||	0.14661	0.00175	2469
k__Bacteria|p__Lentisphaerae|c__CFGB10083|o__OFGB10083	2|256845||	0.14599	0.00175	4429
k__Bacteria|p__Firmicutes|c__CFGB1776|o__OFGB1776	2|1239||	0.13969	0.00167	2161
k__Bacteria|p__Firmicutes|c__CFGB77365|o__OFGB77365	2|1239||	0.13599	0.00163	5516
k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312	2|1239||	0.13588	0.00163	2134
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062	2|1239||	0.13347	0.0016	3371
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405	2|976||	0.13138	0.00157	4355
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.12364	0.00148	3191
k__Bacteria|p__Firmicutes|c__CFGB1258|o__OFGB1258	2|1239||	0.11883	0.00142	3783
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625	2|1239||	0.11384	0.00136	4183
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.1036	0.00124	3223
k__Bacteria|p__Firmicutes|c__CFGB1337|o__OFGB1337	2|1239||	0.10272	0.00123	2546
k__Bacteria|p__Firmicutes|c__CFGB2867|o__OFGB2867	2|1239||	0.10217	0.00122	2262
k__Bacteria|p__Bacteroidota|c__CFGB628|o__OFGB628	2|976||	0.09715	0.00116	3095
k__Bacteria|p__Proteobacteria|c__CFGB2403|o__OFGB2403	2|1224||	0.08425	0.00101	2004
k__Bacteria|p__Firmicutes|c__CFGB2837|o__OFGB2837	2|1239||	0.07801	0.00093	2109
k__Bacteria|p__Firmicutes|c__CFGB78857|o__OFGB78857	2|1239||	0.07693	0.00092	2704
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales	2|976|1853228|1853229	0.07406	0.00089	6284
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.07074	0.00085	3261
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	2|1239||	0.07064	0.00084	1792
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587	2|1224||	0.06576	0.00079	1185
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.05808	0.00069	1111
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658	2|976||	0.05742	0.00069	1996
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.05304	0.00063	2773
k__Bacteria|p__Lentisphaerae|c__CFGB3176|o__OFGB3176	2|256845||	0.05294	0.00063	2660
k__Bacteria|p__Proteobacteria|c__CFGB2404|o__OFGB2404	2|1224||	0.05282	0.00063	1192
k__Bacteria|p__Verrucomicrobia|c__CFGB79351|o__OFGB79351	2|74201||	0.04932	0.00059	1220
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.04698	0.00056	2665
k__Bacteria|p__Firmicutes|c__CFGB10309|o__OFGB10309	2|1239||	0.04644	0.00056	637
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	0.04289	0.00051	1752
k__Bacteria|p__Firmicutes|c__CFGB1470|o__OFGB1470	2|1239||	0.0395	0.00047	1028
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280	2|1239||	0.03897	0.00047	709
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	2|1239||	0.03545	0.00042	1128
k__Bacteria|p__Firmicutes|c__CFGB2932|o__OFGB2932	2|1239||	0.03371	0.0004	1008
k__Bacteria|p__Firmicutes|c__CFGB1349|o__OFGB1349	2|1239||	0.03369	0.0004	815
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.03145	0.00038	1248
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales	2|256845|1313211|278082	0.03118	0.00037	1979
k__Bacteria|p__Firmicutes|c__CFGB10325|o__OFGB10325	2|1239||	0.03032	0.00036	458
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2107|o__OFGB2107	2|1798710||	0.02854	0.00034	694
k__Bacteria|p__Proteobacteria|c__CFGB13104|o__OFGB13104	2|1224||	0.02739	0.00033	509
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.02653	0.00032	804
k__Bacteria|p__Proteobacteria|c__CFGB49326|o__OFGB49326	2|1224||	0.02549	0.0003	1686
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	2|201174|1760|85007	0.02358	0.00028	2019
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	2|1224|28216|206389	0.01791	0.00021	751
k__Bacteria|p__Actinobacteria|c__CFGB77988|o__OFGB77988	2|201174||	0.01787	0.00021	352
k__Bacteria|p__Firmicutes|c__CFGB4559|o__OFGB4559	2|1239||	0.0171	0.0002	520
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	0.01686	0.0002	495
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.01624	0.00019	669
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072	2|1239||	0.01565	0.00019	589
k__Bacteria|p__Firmicutes|c__CFGB79363|o__OFGB79363	2|1239||	0.01495	0.00018	407
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.01485	0.00018	441
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062	2|1239||	0.01459	0.00017	303
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.01292	0.00015	363
k__Bacteria|p__Firmicutes|c__CFGB3026|o__OFGB3026	2|1239||	0.01025	0.00012	263
k__Bacteria|p__Proteobacteria|c__CFGB14846|o__OFGB14846	2|1224||	0.00839	0.0001	367
k__Bacteria|p__Firmicutes|c__CFGB4761|o__OFGB4761	2|1239||	0.00829	0.0001	172
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	2|201174|1760|85009	0.00773	9e-05	522
k__Bacteria|p__Acidobacteria|c__CFGB5372|o__OFGB5372	2|57723||	0.00696	8e-05	330
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	2|1224|1236|1775403	0.00687	8e-05	293
k__Bacteria|p__Proteobacteria|c__CFGB22535|o__OFGB22535	2|1224||	0.00663	8e-05	339
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilalia_unclassified	2|1224|2008785|	0.00653	8e-05	256
k__Bacteria|p__Firmicutes|c__CFGB8140|o__OFGB8140	2|1239||	0.00437	5e-05	159
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.00423	5e-05	138
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.004	5e-05	106
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified	2|95818||	0.00381	5e-05	52
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.00351	4e-05	178
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes_unclassified|o__Gemmatimonadetes_unclassified	2|142182||	0.00221	3e-05	86
k__Bacteria|p__Firmicutes|c__CFGB1298|o__OFGB1298	2|1239||	0.00162	2e-05	37
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales	2|1224|1236|1692040	0.00088	1e-05	43
k__Bacteria|p__Firmicutes|c__CFGB4541|o__OFGB4541	2|1239||	0.00065	1e-05	22
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	2|32066|203490|203491|203492	17.47252	0.209	379320
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838|f__FGB1838	2|1239|||	8.37373	0.10016	201035
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	6.07506	0.07267	225681
k__Bacteria|p__Fusobacteria|c__CFGB79089|o__OFGB79089|f__FGB79089	2|32066|||	5.4308	0.06496	145103
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	5.40773	0.06469	260595
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	5.01369	0.05997	137519
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	4.1986	0.05022	144772
k__Archaea|p__Thaumarchaeota|c__CFGB167|o__OFGB167|f__FGB167	2157|651137|||	4.10327	0.04908	71376
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.9146	0.04682	168922
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	3.7923	0.04536	103493
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	3.24173	0.03878	109922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	3.08848	0.03694	89149
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified	2|1224|28216||	2.50347	0.02995	122105
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	2|1224|1236|91347|1903412	2.09704	0.02508	90422
k__Bacteria|p__Firmicutes|c__CFGB49311|o__OFGB49311|f__FGB49311	2|1239|||	2.09556	0.02507	50648
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	2|1224|1236|2887326|468	1.4953	0.01789	55348
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	1.13959	0.01363	48130
k__Bacteria|p__Proteobacteria|c__CFGB5371|o__OFGB5371|f__FGB5371	2|1224|||	0.99432	0.01189	68012
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	2|1224|1236|135614|32033	0.96829	0.01158	51103
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0.87327	0.01045	27373
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	2|1239|91061|1385|186818	0.79346	0.00949	28793
k__Bacteria|p__Bacteroidota|c__CFGB11391|o__OFGB11391|f__FGB11391	2|976|||	0.78912	0.00944	28518
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.76652	0.00917	35005
